"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"55"	"14"	"24"	"14"	"529"	"56.5"	"5.40"	"73.63"	"14"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"29"	"9"	"22"	"1"	"448"	"49.9"	"5.06"	"72.28"	"9"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"47"	"12"	"23"	"12"	"434"	"47.1"	"7.39"	"72.03"	"12"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"18"	"10"	"19"	"10"	"858"	"95.3"	"6.83"	"63.58"	"10"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"33"	"12"	"20"	"12"	"531"	"57.9"	"7.84"	"61.08"	"12"	"1"
"False"	"IsMasterProtein"	"P04350"	"Tubulin beta-4A chain [OS=Homo sapiens]"	"41"	"13"	"19"	"2"	"444"	"49.6"	"4.88"	"60.88"	"13"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"33"	"19"	"23"	"18"	"803"	"92.4"	"4.84"	"60.56"	"19"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"38"	"14"	"20"	"14"	"553"	"59.7"	"9.13"	"59.07"	"14"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"24"	"5"	"22"	"1"	"377"	"42.0"	"5.39"	"58.39"	"5"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"31"	"14"	"20"	"12"	"654"	"72.3"	"5.16"	"57.57"	"14"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"19"	"2"	"17"	"2"	"126"	"13.9"	"10.32"	"57.37"	"2"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"42"	"9"	"14"	"9"	"335"	"36.0"	"8.46"	"44.67"	"9"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"14"	"15"	"16"	"15"	"1675"	"191.5"	"5.69"	"44.37"	"15"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"26"	"7"	"16"	"7"	"406"	"46.1"	"5.48"	"42.55"	"7"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"44"	"10"	"14"	"10"	"364"	"39.4"	"8.09"	"42.09"	"10"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"26"	"6"	"12"	"6"	"430"	"48.0"	"5.45"	"40.31"	"6"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"30"	"8"	"13"	"8"	"357"	"38.3"	"7.97"	"34.96"	"8"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"30"	"9"	"11"	"9"	"508"	"57.1"	"4.87"	"32.98"	"9"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"31"	"11"	"12"	"11"	"463"	"50.9"	"5.54"	"32.70"	"11"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"41"	"4"	"12"	"4"	"103"	"11.4"	"11.36"	"32.05"	"4"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"27"	"9"	"11"	"9"	"527"	"59.6"	"7.85"	"30.98"	"9"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"15"	"10"	"11"	"10"	"1058"	"117.8"	"5.76"	"30.95"	"10"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"35"	"8"	"10"	"8"	"417"	"48.1"	"4.44"	"30.37"	"8"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"29"	"9"	"10"	"9"	"417"	"44.6"	"8.10"	"30.07"	"9"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"42"	"3"	"9"	"2"	"130"	"14.1"	"10.90"	"29.99"	"3"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"64"	"7"	"10"	"7"	"205"	"22.8"	"6.40"	"29.58"	"7"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"50"	"5"	"10"	"5"	"140"	"15.0"	"8.27"	"29.11"	"5"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"38"	"6"	"10"	"6"	"224"	"25.0"	"6.38"	"28.49"	"6"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"25"	"9"	"10"	"9"	"732"	"82.7"	"5.81"	"28.22"	"9"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"20"	"10"	"12"	"10"	"483"	"53.7"	"5.59"	"27.77"	"10"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"9"	"4"	"115"	"11.7"	"4.54"	"27.55"	"4"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"15"	"10"	"11"	"10"	"806"	"89.3"	"5.26"	"27.12"	"10"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"32"	"4"	"7"	"4"	"189"	"19.9"	"6.79"	"26.76"	"4"	"1"
"False"	"IsMasterProtein"	"P0C0S5"	"Histone H2A.Z [OS=Homo sapiens]"	"36"	"3"	"8"	"2"	"128"	"13.5"	"10.58"	"26.32"	"3"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"27"	"7"	"10"	"7"	"338"	"35.5"	"8.68"	"26.10"	"7"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"34"	"5"	"8"	"5"	"294"	"32.6"	"4.78"	"25.80"	"5"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"34"	"6"	"10"	"6"	"243"	"26.7"	"9.66"	"25.65"	"6"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"21"	"10"	"10"	"10"	"679"	"73.6"	"6.16"	"25.18"	"10"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"15"	"9"	"10"	"9"	"710"	"76.6"	"4.70"	"24.89"	"9"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"27"	"8"	"8"	"8"	"535"	"57.5"	"6.46"	"24.83"	"8"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"14"	"10"	"10"	"10"	"1101"	"120.8"	"7.33"	"24.77"	"10"	"1"
"False"	"IsMasterProtein"	"Q9Y394"	"Dehydrogenase/reductase SDR family member 7 [OS=Homo sapiens]"	"20"	"6"	"8"	"6"	"339"	"38.3"	"8.32"	"24.53"	"6"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"6"	"8"	"6"	"187"	"21.0"	"7.53"	"24.40"	"6"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"27"	"9"	"10"	"9"	"475"	"52.8"	"5.97"	"24.22"	"9"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"49"	"6"	"9"	"6"	"181"	"20.6"	"7.43"	"24.14"	"6"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"31"	"7"	"7"	"7"	"557"	"59.6"	"9.16"	"23.94"	"7"	"1"
"False"	"IsMasterProtein"	"Q01105"	"Protein SET [OS=Homo sapiens]"	"29"	"5"	"8"	"5"	"290"	"33.5"	"4.32"	"23.39"	"5"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"33"	"8"	"9"	"8"	"332"	"36.7"	"8.27"	"23.18"	"8"	"1"
"False"	"IsMasterProtein"	"Q9UQ80"	"Proliferation-associated protein 2G4 [OS=Homo sapiens]"	"27"	"6"	"8"	"6"	"394"	"43.8"	"6.55"	"22.99"	"6"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"16"	"8"	"9"	"8"	"609"	"69.8"	"6.64"	"22.78"	"8"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"18"	"6"	"7"	"6"	"505"	"56.7"	"6.35"	"22.65"	"6"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"47"	"7"	"8"	"7"	"254"	"28.8"	"7.18"	"22.44"	"7"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"11"	"7"	"8"	"7"	"1023"	"112.8"	"5.49"	"22.07"	"7"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"25"	"6"	"7"	"5"	"353"	"37.4"	"8.95"	"21.77"	"6"	"1"
"False"	"IsMasterProtein"	"P09651"	"Heterogeneous nuclear ribonucleoprotein A1 [OS=Homo sapiens]"	"16"	"5"	"8"	"4"	"372"	"38.7"	"9.13"	"21.60"	"5"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"23"	"5"	"7"	"5"	"317"	"34.3"	"5.97"	"21.42"	"5"	"1"
"False"	"IsMasterProtein"	"Q13011"	"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial [OS=Homo sapiens]"	"29"	"6"	"7"	"6"	"328"	"35.8"	"8.00"	"21.34"	"6"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"36"	"8"	"9"	"4"	"298"	"32.8"	"9.69"	"21.32"	"8"	"1"
"False"	"IsMasterProtein"	"P63104"	"14-3-3 protein zeta/delta [OS=Homo sapiens]"	"29"	"5"	"7"	"3"	"245"	"27.7"	"4.79"	"20.03"	"5"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"54"	"4"	"6"	"4"	"102"	"10.9"	"8.92"	"19.82"	"4"	"1"
"False"	"IsMasterProtein"	"P62258"	"14-3-3 protein epsilon [OS=Homo sapiens]"	"31"	"6"	"8"	"5"	"255"	"29.2"	"4.74"	"19.76"	"6"	"1"
"False"	"IsMasterProtein"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A [OS=Homo sapiens]"	"24"	"3"	"7"	"3"	"165"	"18.0"	"7.81"	"19.66"	"3"	"1"
"False"	"IsMasterProtein"	"Q02878"	"Large ribosomal subunit protein eL6 [OS=Homo sapiens]"	"23"	"5"	"7"	"5"	"288"	"32.7"	"10.58"	"18.65"	"5"	"1"
"False"	"IsMasterProtein"	"P07910-2"	"Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"31"	"8"	"8"	"8"	"293"	"32.3"	"5.08"	"18.64"	"8"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"23"	"6"	"8"	"6"	"372"	"39.6"	"9.79"	"18.01"	"6"	"1"
"False"	"IsMasterProtein"	"P23528"	"Cofilin-1 [OS=Homo sapiens]"	"35"	"4"	"6"	"4"	"166"	"18.5"	"8.09"	"17.27"	"4"	"1"
"False"	"IsMasterProtein"	"P35232"	"Prohibitin 1 [OS=Homo sapiens]"	"32"	"5"	"6"	"5"	"272"	"29.8"	"5.76"	"17.21"	"5"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"11"	"6"	"7"	"6"	"730"	"77.5"	"8.70"	"17.15"	"6"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"29"	"3"	"5"	"3"	"192"	"21.9"	"9.95"	"16.77"	"3"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"25"	"4"	"5"	"4"	"333"	"35.1"	"8.38"	"16.70"	"4"	"1"
"False"	"IsMasterProtein"	"P30043"	"Flavin reductase (NADPH) [OS=Homo sapiens]"	"31"	"4"	"5"	"4"	"206"	"22.1"	"7.65"	"16.66"	"4"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"20"	"6"	"6"	"6"	"533"	"56.6"	"6.71"	"16.58"	"6"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"15"	"3"	"6"	"3"	"295"	"32.8"	"4.87"	"16.20"	"3"	"1"
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta [OS=Homo sapiens]"	"30"	"6"	"7"	"6"	"281"	"31.1"	"5.01"	"16.19"	"6"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"41"	"3"	"6"	"2"	"143"	"15.1"	"10.74"	"16.11"	"3"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"13"	"6"	"6"	"6"	"835"	"88.5"	"5.77"	"16.10"	"6"	"1"
"False"	"IsMasterProtein"	"P02768"	"Albumin [OS=Homo sapiens]"	"4"	"3"	"6"	"3"	"609"	"69.3"	"6.28"	"16.07"	"3"	"1"
"False"	"IsMasterProtein"	"P62081"	"Small ribosomal subunit protein eS7 [OS=Homo sapiens]"	"38"	"4"	"5"	"4"	"194"	"22.1"	"10.10"	"15.89"	"4"	"1"
"False"	"IsMasterProtein"	"Q99623"	"Prohibitin-2 [OS=Homo sapiens]"	"21"	"5"	"6"	"5"	"299"	"33.3"	"9.83"	"15.81"	"5"	"1"
"False"	"IsMasterProtein"	"P32119"	"Peroxiredoxin-2 [OS=Homo sapiens]"	"24"	"4"	"6"	"3"	"198"	"21.9"	"5.97"	"15.37"	"4"	"1"
"False"	"IsMasterProtein"	"P51659"	"Peroxisomal multifunctional enzyme type 2 [OS=Homo sapiens]"	"12"	"6"	"6"	"6"	"736"	"79.6"	"8.84"	"15.26"	"6"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"9"	"5"	"5"	"5"	"645"	"72.9"	"5.07"	"15.20"	"5"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"16"	"6"	"6"	"6"	"556"	"60.3"	"6.11"	"14.98"	"6"	"1"
"False"	"IsMasterProtein"	"P30048"	"Thioredoxin-dependent peroxide reductase, mitochondrial [OS=Homo sapiens]"	"25"	"5"	"6"	"5"	"256"	"27.7"	"7.78"	"14.75"	"5"	"1"
"False"	"IsMasterProtein"	"P07195"	"L-lactate dehydrogenase B chain [OS=Homo sapiens]"	"21"	"6"	"6"	"6"	"334"	"36.6"	"6.05"	"14.74"	"6"	"1"
"False"	"IsMasterProtein"	"Q07020"	"Large ribosomal subunit protein eL18 [OS=Homo sapiens]"	"25"	"4"	"5"	"4"	"188"	"21.6"	"11.72"	"14.27"	"4"	"1"
"False"	"IsMasterProtein"	"P23284"	"Peptidyl-prolyl cis-trans isomerase B [OS=Homo sapiens]"	"17"	"3"	"6"	"3"	"216"	"23.7"	"9.41"	"14.00"	"3"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"4"	"6"	"6"	"6"	"2468"	"270.5"	"4.81"	"13.96"	"6"	"1"
"False"	"IsMasterProtein"	"Q9UM54"	"Unconventional myosin-VI [OS=Homo sapiens]"	"6"	"5"	"5"	"5"	"1294"	"149.6"	"8.53"	"13.96"	"5"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"3"	"4"	"5"	"1"	"1976"	"228.9"	"5.54"	"13.75"	"4"	"1"
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta [OS=Homo sapiens]"	"13"	"4"	"5"	"4"	"531"	"58.0"	"6.68"	"13.45"	"4"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"13"	"4"	"4"	"4"	"631"	"69.2"	"5.69"	"13.45"	"4"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"22"	"5"	"5"	"5"	"510"	"54.6"	"8.76"	"13.25"	"5"	"1"
"False"	"IsMasterProtein"	"P12236"	"ADP/ATP translocase 3 [OS=Homo sapiens]"	"17"	"5"	"6"	"1"	"298"	"32.8"	"9.74"	"13.25"	"5"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"11"	"5"	"5"	"5"	"548"	"59.6"	"5.60"	"13.24"	"5"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"8"	"4"	"5"	"4"	"825"	"90.5"	"6.00"	"13.11"	"4"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"5"	"3"	"5"	"1"	"641"	"70.0"	"5.66"	"13.10"	"3"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"13"	"5"	"5"	"5"	"543"	"59.3"	"7.65"	"13.09"	"5"	"1"
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 [OS=Homo sapiens]"	"26"	"5"	"5"	"4"	"365"	"38.6"	"6.79"	"12.90"	"5"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"3"	"5"	"5"	"4"	"2647"	"280.6"	"6.06"	"12.79"	"5"	"1"
"False"	"IsMasterProtein"	"P52597"	"Heterogeneous nuclear ribonucleoprotein F [OS=Homo sapiens]"	"20"	"4"	"4"	"4"	"415"	"45.6"	"5.58"	"12.64"	"4"	"1"
"False"	"IsMasterProtein"	"Q9NTK5"	"Obg-like ATPase 1 [OS=Homo sapiens]"	"16"	"4"	"4"	"4"	"396"	"44.7"	"7.81"	"12.27"	"4"	"1"
"False"	"IsMasterProtein"	"P14550"	"Aldo-keto reductase family 1 member A1 [OS=Homo sapiens]"	"10"	"2"	"4"	"2"	"325"	"36.6"	"6.79"	"12.26"	"2"	"1"
"False"	"IsMasterProtein"	"P67809"	"Y-box-binding protein 1 [OS=Homo sapiens]"	"27"	"3"	"4"	"3"	"324"	"35.9"	"9.88"	"12.20"	"3"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"10"	"5"	"5"	"5"	"911"	"104.8"	"5.44"	"12.08"	"5"	"1"
"False"	"IsMasterProtein"	"P16152"	"Carbonyl reductase [NADPH] 1 [OS=Homo sapiens]"	"26"	"4"	"4"	"4"	"277"	"30.4"	"8.32"	"12.00"	"4"	"1"
"False"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial [OS=Homo sapiens]"	"8"	"3"	"4"	"2"	"704"	"80.1"	"8.21"	"11.93"	"3"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"28"	"5"	"5"	"4"	"199"	"22.1"	"8.13"	"11.85"	"5"	"1"
"False"	"IsMasterProtein"	"P23246"	"Splicing factor, proline- and glutamine-rich [OS=Homo sapiens]"	"9"	"4"	"4"	"4"	"707"	"76.1"	"9.44"	"11.71"	"4"	"1"
"False"	"IsMasterProtein"	"P15880"	"Small ribosomal subunit protein uS5 [OS=Homo sapiens]"	"23"	"4"	"4"	"4"	"293"	"31.3"	"10.24"	"11.70"	"4"	"1"
"False"	"IsMasterProtein"	"P06753-2"	"Isoform 2 of Tropomyosin alpha-3 chain [OS=Homo sapiens]"	"19"	"4"	"5"	"3"	"248"	"29.0"	"4.78"	"11.56"	"4"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"3"	"5"	"5"	"4"	"2602"	"278.0"	"5.73"	"11.22"	"5"	"1"
"False"	"IsMasterProtein"	"Q02978"	"Mitochondrial 2-oxoglutarate/malate carrier protein [OS=Homo sapiens]"	"17"	"4"	"5"	"4"	"314"	"34.0"	"9.91"	"11.19"	"4"	"1"
"False"	"IsMasterProtein"	"O43776"	"Asparagine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"8"	"4"	"4"	"4"	"548"	"62.9"	"6.25"	"11.17"	"4"	"1"
"False"	"IsMasterProtein"	"P61088"	"Ubiquitin-conjugating enzyme E2 N [OS=Homo sapiens]"	"49"	"4"	"4"	"4"	"152"	"17.1"	"6.57"	"11.15"	"4"	"1"
"False"	"IsMasterProtein"	"Q9H0U4"	"Ras-related protein Rab-1B [OS=Homo sapiens]"	"31"	"4"	"4"	"2"	"201"	"22.2"	"5.73"	"11.15"	"4"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"7"	"4"	"4"	"4"	"840"	"94.3"	"5.19"	"11.02"	"4"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"15"	"4"	"4"	"4"	"437"	"50.1"	"6.67"	"10.91"	"4"	"1"
"False"	"IsMasterProtein"	"E9PAV3"	"Nascent polypeptide-associated complex subunit alpha, muscle-specific form [OS=Homo sapiens]"	"3"	"4"	"4"	"4"	"2078"	"205.3"	"9.58"	"10.61"	"4"	"1"
"False"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 [OS=Homo sapiens]"	"7"	"5"	"5"	"5"	"1152"	"120.9"	"5.43"	"10.47"	"5"	"1"
"False"	"IsMasterProtein"	"P52209"	"6-phosphogluconate dehydrogenase, decarboxylating [OS=Homo sapiens]"	"11"	"4"	"4"	"4"	"483"	"53.1"	"7.23"	"10.43"	"4"	"1"
"False"	"IsMasterProtein"	"P00491"	"Purine nucleoside phosphorylase [OS=Homo sapiens]"	"19"	"3"	"3"	"3"	"289"	"32.1"	"6.95"	"10.43"	"3"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"5"	"4"	"4"	"4"	"1512"	"170.5"	"7.33"	"10.32"	"4"	"1"
"False"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase [OS=Homo sapiens]"	"16"	"4"	"4"	"4"	"289"	"32.6"	"5.86"	"10.26"	"4"	"1"
"False"	"IsMasterProtein"	"P31943"	"Heterogeneous nuclear ribonucleoprotein H [OS=Homo sapiens]"	"12"	"3"	"3"	"3"	"449"	"49.2"	"6.30"	"9.99"	"3"	"1"
"False"	"IsMasterProtein"	"P63244"	"Small ribosomal subunit protein RACK1 [OS=Homo sapiens]"	"17"	"4"	"4"	"4"	"317"	"35.1"	"7.69"	"9.87"	"4"	"1"
"False"	"IsMasterProtein"	"P58107"	"Epiplakin [OS=Homo sapiens]"	"9"	"4"	"4"	"4"	"5088"	"555.3"	"5.62"	"9.87"	"4"	"1"
