"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"33"	"11"	"29"	"6"	"463"	"50.4"	"9.03"	"107.17"	"11"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"30"	"13"	"28"	"11"	"654"	"72.3"	"5.16"	"97.10"	"13"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"14"	"4"	"25"	"2"	"377"	"42.0"	"5.39"	"93.64"	"4"	"1"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"37"	"12"	"31"	"5"	"445"	"49.8"	"4.89"	"87.70"	"12"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"17"	"13"	"25"	"13"	"858"	"95.3"	"6.83"	"87.30"	"13"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"15"	"28"	"28"	"28"	"5890"	"628.7"	"6.15"	"85.45"	"28"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"37"	"8"	"23"	"8"	"381"	"42.6"	"5.59"	"82.46"	"8"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"38"	"11"	"22"	"11"	"434"	"47.1"	"7.39"	"82.43"	"11"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"24"	"6"	"17"	"6"	"430"	"48.0"	"5.45"	"77.80"	"6"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"79"	"12"	"20"	"12"	"102"	"10.9"	"8.92"	"74.96"	"12"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"30"	"12"	"20"	"12"	"531"	"57.9"	"7.84"	"73.57"	"12"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"37"	"16"	"23"	"16"	"406"	"46.1"	"5.48"	"72.92"	"16"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"38"	"14"	"23"	"14"	"508"	"57.1"	"4.87"	"69.85"	"14"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"24"	"9"	"20"	"9"	"553"	"59.7"	"9.13"	"69.44"	"9"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"16"	"20"	"21"	"20"	"2468"	"270.5"	"4.81"	"68.28"	"20"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"23"	"14"	"22"	"13"	"803"	"92.4"	"4.84"	"68.20"	"14"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"7"	"22"	"22"	"22"	"4646"	"532.1"	"6.40"	"67.72"	"22"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"32"	"21"	"21"	"17"	"911"	"104.8"	"5.44"	"66.64"	"21"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"38"	"13"	"20"	"13"	"463"	"50.9"	"5.54"	"66.20"	"13"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"21"	"15"	"19"	"15"	"1058"	"117.8"	"5.76"	"64.03"	"15"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"38"	"14"	"19"	"14"	"475"	"52.8"	"5.97"	"63.50"	"14"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"48"	"8"	"17"	"8"	"205"	"22.8"	"6.40"	"63.32"	"8"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"23"	"13"	"18"	"12"	"894"	"95.3"	"8.76"	"61.98"	"13"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"26"	"6"	"16"	"6"	"294"	"32.6"	"4.78"	"61.19"	"6"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"32"	"12"	"19"	"12"	"527"	"59.6"	"7.85"	"60.04"	"12"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"13"	"16"	"18"	"16"	"1675"	"191.5"	"5.69"	"58.48"	"16"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"35"	"14"	"17"	"14"	"505"	"56.7"	"6.35"	"53.89"	"14"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"27"	"14"	"17"	"14"	"645"	"72.9"	"5.07"	"53.45"	"14"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"18"	"9"	"14"	"9"	"679"	"73.6"	"6.16"	"53.12"	"9"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"48"	"12"	"16"	"12"	"335"	"36.0"	"8.46"	"51.56"	"12"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"38"	"12"	"17"	"12"	"417"	"44.6"	"8.10"	"51.33"	"12"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"8"	"14"	"15"	"13"	"2602"	"278.0"	"5.73"	"50.91"	"14"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"27"	"14"	"16"	"14"	"840"	"94.3"	"5.19"	"50.89"	"14"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"20"	"14"	"15"	"14"	"1023"	"112.8"	"5.49"	"49.29"	"14"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"29"	"8"	"12"	"8"	"364"	"39.4"	"8.09"	"47.23"	"8"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"42"	"5"	"18"	"5"	"103"	"11.4"	"11.36"	"47.19"	"5"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"21"	"14"	"15"	"14"	"1014"	"113.0"	"8.88"	"46.93"	"14"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"20"	"11"	"15"	"11"	"806"	"89.3"	"5.26"	"46.68"	"11"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"20"	"13"	"15"	"13"	"910"	"101.9"	"7.17"	"46.61"	"13"	"1"
"False"	"IsMasterProtein"	"P18206"	"Vinculin [OS=Homo sapiens]"	"18"	"13"	"14"	"13"	"1134"	"123.7"	"5.66"	"45.94"	"13"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"31"	"7"	"13"	"6"	"353"	"37.4"	"8.95"	"45.66"	"7"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"30"	"7"	"12"	"7"	"338"	"35.5"	"8.68"	"45.33"	"7"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"31"	"8"	"13"	"8"	"417"	"48.1"	"4.44"	"45.18"	"8"	"1"
"False"	"IsMasterProtein"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 [OS=Homo sapiens]"	"14"	"14"	"15"	"14"	"1599"	"175.4"	"5.33"	"44.82"	"14"	"1"
"False"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 [OS=Homo sapiens]"	"8"	"15"	"15"	"15"	"2671"	"292.5"	"7.43"	"44.73"	"15"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"48"	"8"	"13"	"8"	"224"	"25.0"	"6.38"	"44.34"	"8"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"47"	"5"	"14"	"5"	"140"	"15.0"	"8.27"	"43.76"	"5"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"4"	"16"	"16"	"16"	"4128"	"468.8"	"7.12"	"43.64"	"16"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"11"	"11"	"14"	"11"	"1285"	"148.6"	"8.56"	"43.57"	"11"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"25"	"9"	"11"	"9"	"835"	"88.5"	"5.77"	"43.18"	"9"	"1"
"False"	"IsMasterProtein"	"P22695"	"Cytochrome b-c1 complex subunit 2, mitochondrial [OS=Homo sapiens]"	"41"	"10"	"12"	"10"	"453"	"48.4"	"8.63"	"42.65"	"10"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"27"	"10"	"13"	"10"	"535"	"57.5"	"6.46"	"42.23"	"10"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"14"	"14"	"14"	"14"	"1512"	"170.5"	"7.33"	"42.18"	"14"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"28"	"13"	"13"	"13"	"664"	"74.1"	"7.02"	"41.63"	"13"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"30"	"14"	"14"	"14"	"548"	"59.6"	"5.60"	"40.40"	"14"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"11"	"12"	"13"	"12"	"1394"	"157.8"	"6.13"	"39.92"	"12"	"1"
"False"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 [OS=Homo sapiens]"	"17"	"14"	"14"	"14"	"1152"	"120.9"	"5.43"	"38.94"	"14"	"1"
"False"	"IsMasterProtein"	"Q9Y4L1"	"Hypoxia up-regulated protein 1 [OS=Homo sapiens]"	"17"	"11"	"12"	"11"	"999"	"111.3"	"5.22"	"38.35"	"11"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"14"	"11"	"12"	"11"	"1101"	"120.8"	"7.33"	"38.05"	"11"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"23"	"11"	"12"	"11"	"556"	"60.3"	"6.11"	"38.00"	"11"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"18"	"12"	"12"	"12"	"935"	"101.5"	"7.30"	"37.90"	"12"	"1"
"False"	"IsMasterProtein"	"Q07065"	"Cytoskeleton-associated protein 4 [OS=Homo sapiens]"	"20"	"10"	"12"	"10"	"602"	"66.0"	"5.92"	"37.33"	"10"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"25"	"11"	"12"	"11"	"730"	"77.5"	"8.70"	"37.05"	"11"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"20"	"10"	"10"	"10"	"763"	"82.9"	"9.04"	"36.48"	"10"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"37"	"6"	"10"	"6"	"254"	"28.8"	"7.18"	"36.41"	"6"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"19"	"10"	"12"	"8"	"641"	"70.0"	"5.66"	"36.34"	"10"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"32"	"8"	"9"	"8"	"510"	"54.6"	"8.76"	"36.10"	"8"	"1"
"False"	"IsMasterProtein"	"Q99798"	"Aconitate hydratase, mitochondrial [OS=Homo sapiens]"	"24"	"11"	"11"	"11"	"780"	"85.4"	"7.61"	"36.07"	"11"	"1"
"False"	"IsMasterProtein"	"P45974"	"Ubiquitin carboxyl-terminal hydrolase 5 [OS=Homo sapiens]"	"17"	"9"	"11"	"9"	"858"	"95.7"	"5.03"	"36.04"	"9"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"19"	"6"	"9"	"6"	"557"	"59.6"	"9.16"	"36.03"	"6"	"1"
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 [OS=Homo sapiens]"	"20"	"9"	"11"	"9"	"711"	"73.1"	"7.30"	"35.66"	"9"	"1"
"False"	"IsMasterProtein"	"P49588"	"Alanine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"14"	"10"	"12"	"10"	"968"	"106.7"	"5.53"	"35.30"	"10"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"25"	"10"	"11"	"10"	"543"	"59.3"	"7.65"	"35.28"	"10"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"18"	"7"	"11"	"7"	"437"	"50.1"	"6.67"	"35.22"	"7"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"15"	"7"	"10"	"7"	"825"	"90.5"	"6.00"	"34.85"	"7"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"20"	"5"	"10"	"5"	"357"	"38.3"	"7.97"	"34.83"	"5"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"16"	"7"	"10"	"7"	"732"	"82.7"	"5.81"	"34.10"	"7"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"7"	"10"	"10"	"9"	"2647"	"280.6"	"6.06"	"34.09"	"10"	"1"
"False"	"IsMasterProtein"	"Q9NR30"	"Nucleolar RNA helicase 2 [OS=Homo sapiens]"	"17"	"10"	"11"	"10"	"783"	"87.3"	"9.28"	"33.47"	"10"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"15"	"6"	"7"	"6"	"631"	"69.2"	"5.69"	"33.11"	"6"	"1"
"False"	"IsMasterProtein"	"P04843"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [OS=Homo sapiens]"	"25"	"10"	"10"	"10"	"607"	"68.5"	"6.38"	"33.06"	"10"	"1"
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta [OS=Homo sapiens]"	"20"	"7"	"10"	"7"	"531"	"58.0"	"6.68"	"33.00"	"7"	"1"
"False"	"IsMasterProtein"	"Q9UPQ0"	"LIM and calponin homology domains-containing protein 1 [OS=Homo sapiens]"	"16"	"11"	"11"	"11"	"1083"	"121.8"	"6.47"	"32.85"	"11"	"1"
"False"	"IsMasterProtein"	"Q15149"	"Plectin [OS=Homo sapiens]"	"4"	"10"	"10"	"8"	"4684"	"531.5"	"5.96"	"32.51"	"10"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"26"	"8"	"10"	"8"	"390"	"43.0"	"5.26"	"31.93"	"8"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"30"	"10"	"11"	"9"	"414"	"46.6"	"7.01"	"31.84"	"10"	"1"
"False"	"IsMasterProtein"	"P26640"	"Valine--tRNA ligase [OS=Homo sapiens]"	"10"	"9"	"9"	"9"	"1264"	"140.4"	"7.59"	"31.83"	"9"	"1"
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta [OS=Homo sapiens]"	"38"	"8"	"10"	"8"	"281"	"31.1"	"5.01"	"31.73"	"8"	"1"
"False"	"IsMasterProtein"	"P51659"	"Peroxisomal multifunctional enzyme type 2 [OS=Homo sapiens]"	"18"	"9"	"9"	"9"	"736"	"79.6"	"8.84"	"31.40"	"9"	"1"
"False"	"IsMasterProtein"	"Q9HB71"	"Calcyclin-binding protein [OS=Homo sapiens]"	"54"	"8"	"9"	"8"	"228"	"26.2"	"8.25"	"31.30"	"8"	"1"
"False"	"IsMasterProtein"	"O60664"	"Perilipin-3 [OS=Homo sapiens]"	"31"	"8"	"9"	"8"	"434"	"47.0"	"5.44"	"31.28"	"8"	"1"
"False"	"IsMasterProtein"	"Q92597"	"Protein NDRG1 [OS=Homo sapiens]"	"31"	"7"	"8"	"7"	"394"	"42.8"	"5.82"	"30.95"	"7"	"1"
"False"	"IsMasterProtein"	"P48735"	"Isocitrate dehydrogenase [NADP], mitochondrial [OS=Homo sapiens]"	"27"	"10"	"11"	"9"	"452"	"50.9"	"8.69"	"30.92"	"10"	"1"
"False"	"IsMasterProtein"	"Q16891-2"	"Isoform 2 of MICOS complex subunit MIC60 [OS=Homo sapiens]"	"23"	"10"	"10"	"10"	"747"	"82.6"	"6.57"	"30.69"	"10"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"6"	"8"	"9"	"5"	"1976"	"228.9"	"5.54"	"30.57"	"8"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"30"	"6"	"12"	"5"	"199"	"22.1"	"8.13"	"30.54"	"6"	"1"
"False"	"IsMasterProtein"	"P29401"	"Transketolase [OS=Homo sapiens]"	"19"	"7"	"9"	"7"	"623"	"67.8"	"7.66"	"30.37"	"7"	"1"
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 [OS=Homo sapiens]"	"29"	"7"	"10"	"5"	"365"	"38.6"	"6.79"	"30.25"	"7"	"1"
"False"	"IsMasterProtein"	"Q14697"	"Neutral alpha-glucosidase AB [OS=Homo sapiens]"	"14"	"9"	"9"	"9"	"944"	"106.8"	"6.14"	"30.03"	"9"	"1"
"False"	"IsMasterProtein"	"P20700"	"Lamin-B1 [OS=Homo sapiens]"	"24"	"9"	"10"	"9"	"586"	"66.4"	"5.16"	"30.00"	"9"	"1"
"False"	"IsMasterProtein"	"P55786"	"Puromycin-sensitive aminopeptidase [OS=Homo sapiens]"	"15"	"9"	"9"	"9"	"919"	"103.2"	"5.72"	"29.81"	"9"	"1"
"False"	"IsMasterProtein"	"P11940"	"Polyadenylate-binding protein 1 [OS=Homo sapiens]"	"18"	"8"	"9"	"8"	"636"	"70.6"	"9.50"	"29.81"	"8"	"1"
"False"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A [OS=Homo sapiens]"	"12"	"8"	"9"	"8"	"1270"	"140.9"	"6.84"	"29.56"	"8"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"26"	"8"	"9"	"8"	"459"	"51.8"	"5.43"	"29.46"	"8"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"18"	"6"	"9"	"6"	"533"	"56.6"	"6.71"	"29.31"	"6"	"1"
"False"	"IsMasterProtein"	"P23284"	"Peptidyl-prolyl cis-trans isomerase B [OS=Homo sapiens]"	"44"	"9"	"11"	"9"	"216"	"23.7"	"9.41"	"29.19"	"9"	"1"
"False"	"IsMasterProtein"	"P43243"	"Matrin-3 [OS=Homo sapiens]"	"15"	"7"	"9"	"7"	"847"	"94.6"	"6.25"	"29.18"	"7"	"1"
"False"	"IsMasterProtein"	"P28331"	"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial [OS=Homo sapiens]"	"19"	"9"	"9"	"9"	"727"	"79.4"	"6.23"	"29.16"	"9"	"1"
"False"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial [OS=Homo sapiens]"	"17"	"9"	"10"	"8"	"704"	"80.1"	"8.21"	"29.11"	"9"	"1"
"False"	"IsMasterProtein"	"P24752"	"Acetyl-CoA acetyltransferase, mitochondrial [OS=Homo sapiens]"	"23"	"7"	"9"	"7"	"427"	"45.2"	"8.85"	"29.07"	"7"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"21"	"4"	"7"	"4"	"317"	"34.3"	"5.97"	"29.04"	"4"	"1"
"False"	"IsMasterProtein"	"P09429"	"High mobility group protein B1 [OS=Homo sapiens]"	"22"	"5"	"9"	"5"	"215"	"24.9"	"5.74"	"28.72"	"5"	"1"
"False"	"IsMasterProtein"	"P67809"	"Y-box-binding protein 1 [OS=Homo sapiens]"	"35"	"6"	"8"	"3"	"324"	"35.9"	"9.88"	"28.71"	"6"	"1"
"False"	"IsMasterProtein"	"Q9Y394"	"Dehydrogenase/reductase SDR family member 7 [OS=Homo sapiens]"	"16"	"5"	"8"	"5"	"339"	"38.3"	"8.32"	"28.67"	"5"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"30"	"6"	"10"	"6"	"243"	"26.7"	"9.66"	"28.56"	"6"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"36"	"8"	"8"	"8"	"333"	"35.1"	"8.38"	"28.50"	"8"	"1"
"False"	"IsMasterProtein"	"P62826"	"GTP-binding nuclear protein Ran [OS=Homo sapiens]"	"35"	"6"	"10"	"6"	"216"	"24.4"	"7.49"	"28.48"	"6"	"1"
"False"	"IsMasterProtein"	"P41252"	"Isoleucine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"9"	"8"	"9"	"8"	"1262"	"144.4"	"6.15"	"28.43"	"8"	"1"
"False"	"IsMasterProtein"	"Q14152"	"Eukaryotic translation initiation factor 3 subunit A [OS=Homo sapiens]"	"10"	"9"	"9"	"9"	"1382"	"166.5"	"6.79"	"28.40"	"9"	"1"
"False"	"IsMasterProtein"	"P54727"	"UV excision repair protein RAD23 homolog B [OS=Homo sapiens]"	"28"	"5"	"6"	"5"	"409"	"43.1"	"4.84"	"28.37"	"5"	"1"
"False"	"IsMasterProtein"	"Q99623"	"Prohibitin-2 [OS=Homo sapiens]"	"32"	"8"	"10"	"8"	"299"	"33.3"	"9.83"	"28.34"	"8"	"1"
"False"	"IsMasterProtein"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 [OS=Homo sapiens]"	"34"	"5"	"8"	"5"	"261"	"26.9"	"7.78"	"27.88"	"5"	"1"
"False"	"IsMasterProtein"	"Q9UK76"	"Jupiter microtubule associated homolog 1 [OS=Homo sapiens]"	"70"	"5"	"7"	"5"	"154"	"16.0"	"5.60"	"27.63"	"5"	"1"
"False"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma [OS=Homo sapiens]"	"23"	"9"	"9"	"9"	"545"	"60.5"	"6.49"	"27.45"	"9"	"1"
"False"	"IsMasterProtein"	"P58107"	"Epiplakin [OS=Homo sapiens]"	"9"	"7"	"8"	"5"	"5088"	"555.3"	"5.62"	"27.39"	"7"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"28"	"9"	"9"	"9"	"332"	"36.7"	"8.27"	"27.09"	"9"	"1"
"False"	"IsMasterProtein"	"Q02978"	"Mitochondrial 2-oxoglutarate/malate carrier protein [OS=Homo sapiens]"	"32"	"7"	"9"	"7"	"314"	"34.0"	"9.91"	"27.08"	"7"	"1"
