"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"34"	"17"	"36"	"15"	"654"	"72.3"	"5.16"	"113.44"	"17"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"46"	"16"	"35"	"16"	"529"	"56.5"	"5.40"	"108.04"	"16"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"35"	"12"	"30"	"6"	"463"	"50.4"	"9.03"	"105.50"	"12"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"33"	"10"	"33"	"4"	"451"	"50.1"	"5.06"	"103.93"	"10"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"38"	"11"	"29"	"11"	"434"	"47.1"	"7.39"	"102.49"	"11"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"29"	"9"	"31"	"3"	"448"	"49.9"	"5.06"	"99.36"	"9"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"21"	"23"	"27"	"23"	"1675"	"191.5"	"5.69"	"91.41"	"23"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"35"	"13"	"25"	"13"	"553"	"59.7"	"9.13"	"90.04"	"13"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"30"	"18"	"29"	"17"	"803"	"92.4"	"4.84"	"87.66"	"18"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"44"	"16"	"24"	"16"	"406"	"46.1"	"5.48"	"75.03"	"16"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"15"	"26"	"27"	"26"	"5890"	"628.7"	"6.15"	"72.77"	"26"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"44"	"18"	"23"	"18"	"505"	"56.7"	"6.35"	"69.17"	"18"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"21"	"12"	"20"	"12"	"858"	"95.3"	"6.83"	"68.83"	"12"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"34"	"13"	"20"	"13"	"531"	"57.9"	"7.84"	"68.08"	"13"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"35"	"22"	"22"	"16"	"911"	"104.8"	"5.44"	"67.67"	"22"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"14"	"5"	"20"	"2"	"377"	"42.0"	"5.39"	"66.89"	"5"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"48"	"11"	"20"	"11"	"364"	"39.4"	"8.09"	"65.59"	"11"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"44"	"9"	"17"	"9"	"335"	"36.0"	"8.46"	"64.29"	"9"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"7"	"22"	"22"	"22"	"4646"	"532.1"	"6.40"	"63.34"	"22"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"38"	"13"	"20"	"13"	"463"	"50.9"	"5.54"	"59.53"	"13"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"19"	"13"	"18"	"13"	"1058"	"117.8"	"5.76"	"58.64"	"13"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"53"	"9"	"17"	"9"	"224"	"25.0"	"6.38"	"56.33"	"9"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"30"	"12"	"15"	"12"	"835"	"88.5"	"5.77"	"55.41"	"12"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"43"	"13"	"17"	"13"	"475"	"52.8"	"5.97"	"54.22"	"13"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"15"	"15"	"18"	"15"	"1285"	"148.6"	"8.56"	"54.16"	"15"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"30"	"18"	"19"	"18"	"806"	"89.3"	"5.26"	"54.14"	"18"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"62"	"7"	"14"	"7"	"205"	"22.8"	"6.40"	"53.57"	"7"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"38"	"14"	"18"	"14"	"527"	"59.6"	"7.85"	"52.88"	"14"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"11"	"17"	"18"	"17"	"2468"	"270.5"	"4.81"	"52.74"	"17"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"26"	"13"	"15"	"13"	"679"	"73.6"	"6.16"	"52.10"	"13"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"26"	"9"	"16"	"9"	"357"	"38.3"	"7.97"	"51.26"	"9"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"37"	"9"	"16"	"9"	"338"	"35.5"	"8.68"	"50.79"	"9"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"77"	"9"	"14"	"9"	"102"	"10.9"	"8.92"	"50.00"	"9"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"24"	"15"	"16"	"15"	"1014"	"113.0"	"8.88"	"49.99"	"15"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"34"	"13"	"16"	"13"	"508"	"57.1"	"4.87"	"48.38"	"13"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"28"	"10"	"14"	"10"	"535"	"57.5"	"6.46"	"48.03"	"10"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"18"	"14"	"16"	"14"	"1023"	"112.8"	"5.49"	"47.98"	"14"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"5"	"17"	"17"	"17"	"4128"	"468.8"	"7.12"	"46.23"	"17"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"29"	"9"	"13"	"9"	"417"	"48.1"	"4.44"	"45.87"	"9"	"1"
"False"	"IsMasterProtein"	"P57053"	"Histone H2B type F-S [OS=Homo sapiens]"	"32"	"4"	"16"	"4"	"126"	"13.9"	"10.37"	"45.64"	"4"	"1"
"False"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta [OS=Homo sapiens]"	"32"	"13"	"14"	"9"	"445"	"50.6"	"6.47"	"44.85"	"13"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"47"	"10"	"13"	"10"	"333"	"35.1"	"8.38"	"44.65"	"10"	"1"
"False"	"IsMasterProtein"	"P35221"	"Catenin alpha-1 [OS=Homo sapiens]"	"26"	"14"	"15"	"14"	"906"	"100.0"	"6.29"	"44.64"	"14"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"24"	"12"	"15"	"12"	"645"	"72.9"	"5.07"	"44.28"	"12"	"1"
"False"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 [OS=Homo sapiens]"	"9"	"16"	"16"	"16"	"2671"	"292.5"	"7.43"	"44.07"	"16"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"18"	"12"	"14"	"12"	"894"	"95.3"	"8.76"	"43.98"	"12"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"36"	"8"	"14"	"7"	"353"	"37.4"	"8.95"	"43.91"	"8"	"1"
"False"	"IsMasterProtein"	"Q14697"	"Neutral alpha-glucosidase AB [OS=Homo sapiens]"	"19"	"13"	"14"	"13"	"944"	"106.8"	"6.14"	"43.82"	"13"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"52"	"10"	"14"	"10"	"243"	"26.7"	"9.66"	"43.53"	"10"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"8"	"14"	"14"	"11"	"2602"	"278.0"	"5.73"	"42.81"	"14"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"20"	"9"	"13"	"9"	"732"	"82.7"	"5.81"	"42.04"	"9"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"31"	"8"	"12"	"8"	"417"	"44.6"	"8.10"	"41.72"	"8"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"26"	"13"	"14"	"13"	"763"	"82.9"	"9.04"	"41.47"	"13"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"33"	"15"	"15"	"15"	"548"	"59.6"	"5.60"	"41.04"	"15"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"23"	"12"	"13"	"12"	"840"	"94.3"	"5.19"	"40.98"	"12"	"1"
"False"	"IsMasterProtein"	"P04843"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [OS=Homo sapiens]"	"27"	"11"	"13"	"11"	"607"	"68.5"	"6.38"	"40.75"	"11"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"25"	"6"	"11"	"6"	"430"	"48.0"	"5.45"	"40.64"	"6"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"16"	"15"	"15"	"15"	"1512"	"170.5"	"7.33"	"40.49"	"15"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"28"	"12"	"13"	"12"	"730"	"77.5"	"8.70"	"40.42"	"12"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"29"	"15"	"15"	"15"	"664"	"74.1"	"7.02"	"39.68"	"15"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"30"	"12"	"13"	"12"	"556"	"60.3"	"6.11"	"39.40"	"12"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"34"	"5"	"11"	"5"	"294"	"32.6"	"4.78"	"38.86"	"5"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"22"	"10"	"14"	"8"	"641"	"70.0"	"5.66"	"38.73"	"10"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"45"	"10"	"14"	"5"	"298"	"32.8"	"9.69"	"38.20"	"10"	"1"
"False"	"IsMasterProtein"	"Q9NR30"	"Nucleolar RNA helicase 2 [OS=Homo sapiens]"	"21"	"12"	"13"	"12"	"783"	"87.3"	"9.28"	"37.73"	"12"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"28"	"9"	"12"	"9"	"459"	"51.8"	"5.43"	"37.36"	"9"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"7"	"10"	"13"	"6"	"1976"	"228.9"	"5.54"	"37.16"	"10"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"23"	"13"	"14"	"12"	"609"	"69.8"	"6.64"	"36.87"	"13"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"9"	"13"	"13"	"10"	"2647"	"280.6"	"6.06"	"36.72"	"13"	"1"
"False"	"IsMasterProtein"	"P62258"	"14-3-3 protein epsilon [OS=Homo sapiens]"	"31"	"7"	"14"	"5"	"255"	"29.2"	"4.74"	"36.50"	"7"	"1"
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 [OS=Homo sapiens]"	"26"	"10"	"11"	"10"	"711"	"73.1"	"7.30"	"36.08"	"10"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"30"	"9"	"11"	"9"	"557"	"59.6"	"9.16"	"35.89"	"9"	"1"
"False"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 [OS=Homo sapiens]"	"16"	"13"	"14"	"13"	"1152"	"120.9"	"5.43"	"35.88"	"13"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"41"	"3"	"9"	"2"	"143"	"15.1"	"10.74"	"35.20"	"3"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"5"	"8"	"5"	"187"	"21.0"	"7.53"	"35.00"	"5"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"11"	"12"	"12"	"12"	"1394"	"157.8"	"6.13"	"35.00"	"12"	"1"
"False"	"IsMasterProtein"	"P18206"	"Vinculin [OS=Homo sapiens]"	"18"	"12"	"13"	"12"	"1134"	"123.7"	"5.66"	"34.88"	"12"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"9"	"4"	"115"	"11.7"	"4.54"	"34.44"	"4"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"47"	"5"	"11"	"5"	"140"	"15.0"	"8.27"	"34.40"	"5"	"1"
"False"	"IsMasterProtein"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 [OS=Homo sapiens]"	"44"	"6"	"10"	"6"	"261"	"26.9"	"7.78"	"34.10"	"6"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"23"	"9"	"12"	"9"	"437"	"50.1"	"6.67"	"34.01"	"9"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"15"	"12"	"13"	"12"	"1101"	"120.8"	"7.33"	"33.96"	"12"	"1"
"False"	"IsMasterProtein"	"P20700"	"Lamin-B1 [OS=Homo sapiens]"	"30"	"12"	"12"	"12"	"586"	"66.4"	"5.16"	"33.96"	"12"	"1"
"False"	"IsMasterProtein"	"P51659"	"Peroxisomal multifunctional enzyme type 2 [OS=Homo sapiens]"	"24"	"11"	"11"	"11"	"736"	"79.6"	"8.84"	"33.77"	"11"	"1"
"False"	"IsMasterProtein"	"P55060"	"Exportin-2 [OS=Homo sapiens]"	"17"	"11"	"11"	"11"	"971"	"110.3"	"5.77"	"33.73"	"11"	"1"
"False"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial [OS=Homo sapiens]"	"22"	"11"	"12"	"10"	"704"	"80.1"	"8.21"	"33.68"	"11"	"1"
"False"	"IsMasterProtein"	"P11940"	"Polyadenylate-binding protein 1 [OS=Homo sapiens]"	"18"	"10"	"11"	"9"	"636"	"70.6"	"9.50"	"32.66"	"10"	"1"
"False"	"IsMasterProtein"	"Q01105"	"Protein SET [OS=Homo sapiens]"	"36"	"6"	"9"	"6"	"290"	"33.5"	"4.32"	"32.32"	"6"	"1"
"False"	"IsMasterProtein"	"P14866"	"Heterogeneous nuclear ribonucleoprotein L [OS=Homo sapiens]"	"28"	"8"	"9"	"8"	"589"	"64.1"	"8.22"	"32.26"	"8"	"1"
"False"	"IsMasterProtein"	"P34897"	"Serine hydroxymethyltransferase, mitochondrial [OS=Homo sapiens]"	"28"	"9"	"12"	"8"	"504"	"56.0"	"8.53"	"32.19"	"9"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"42"	"5"	"12"	"5"	"103"	"11.4"	"11.36"	"32.08"	"5"	"1"
"False"	"IsMasterProtein"	"P08133"	"Annexin A6 [OS=Homo sapiens]"	"19"	"11"	"12"	"11"	"673"	"75.8"	"5.60"	"32.01"	"11"	"1"
"False"	"IsMasterProtein"	"P43243"	"Matrin-3 [OS=Homo sapiens]"	"18"	"9"	"10"	"9"	"847"	"94.6"	"6.25"	"31.98"	"9"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"17"	"10"	"11"	"10"	"910"	"101.9"	"7.17"	"31.72"	"10"	"1"
"False"	"IsMasterProtein"	"P49588"	"Alanine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"14"	"9"	"10"	"9"	"968"	"106.7"	"5.53"	"31.69"	"9"	"1"
"False"	"IsMasterProtein"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"20"	"7"	"11"	"7"	"306"	"33.7"	"5.08"	"31.08"	"7"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"35"	"9"	"11"	"9"	"372"	"39.6"	"9.79"	"30.83"	"9"	"1"
"False"	"IsMasterProtein"	"P41091"	"Eukaryotic translation initiation factor 2 subunit 3 [OS=Homo sapiens]"	"22"	"7"	"9"	"7"	"472"	"51.1"	"8.40"	"30.77"	"7"	"1"
"False"	"IsMasterProtein"	"O60506"	"Heterogeneous nuclear ribonucleoprotein Q [OS=Homo sapiens]"	"27"	"10"	"10"	"9"	"623"	"69.6"	"8.59"	"30.42"	"10"	"1"
"False"	"IsMasterProtein"	"P09651"	"Heterogeneous nuclear ribonucleoprotein A1 [OS=Homo sapiens]"	"13"	"5"	"11"	"4"	"372"	"38.7"	"9.13"	"30.41"	"5"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"13"	"8"	"10"	"8"	"825"	"90.5"	"6.00"	"30.18"	"8"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"19"	"8"	"9"	"8"	"543"	"59.3"	"7.65"	"30.09"	"8"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"11"	"10"	"11"	"10"	"1230"	"136.3"	"5.78"	"29.94"	"10"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"38"	"8"	"12"	"7"	"199"	"22.1"	"8.13"	"29.80"	"8"	"1"
"False"	"IsMasterProtein"	"P50991"	"T-complex protein 1 subunit delta [OS=Homo sapiens]"	"20"	"8"	"10"	"8"	"539"	"57.9"	"7.83"	"29.60"	"8"	"1"
"False"	"IsMasterProtein"	"P27824"	"Calnexin [OS=Homo sapiens]"	"16"	"8"	"10"	"8"	"592"	"67.5"	"4.60"	"29.46"	"8"	"1"
"False"	"IsMasterProtein"	"P12814"	"Alpha-actinin-1 [OS=Homo sapiens]"	"15"	"10"	"10"	"4"	"892"	"103.0"	"5.41"	"29.42"	"10"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"32"	"10"	"11"	"10"	"332"	"36.7"	"8.27"	"29.41"	"10"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"39"	"6"	"8"	"6"	"192"	"21.9"	"9.95"	"29.36"	"6"	"1"
"False"	"IsMasterProtein"	"P32119"	"Peroxiredoxin-2 [OS=Homo sapiens]"	"24"	"5"	"10"	"4"	"198"	"21.9"	"5.97"	"29.15"	"5"	"1"
"False"	"IsMasterProtein"	"P36776"	"Lon protease homolog, mitochondrial [OS=Homo sapiens]"	"15"	"10"	"10"	"10"	"959"	"106.4"	"6.39"	"29.15"	"10"	"1"
"False"	"IsMasterProtein"	"P31943"	"Heterogeneous nuclear ribonucleoprotein H [OS=Homo sapiens]"	"23"	"7"	"9"	"3"	"449"	"49.2"	"6.30"	"29.08"	"7"	"1"
"False"	"IsMasterProtein"	"Q02878"	"Large ribosomal subunit protein eL6 [OS=Homo sapiens]"	"30"	"7"	"9"	"7"	"288"	"32.7"	"10.58"	"28.89"	"7"	"1"
"False"	"IsMasterProtein"	"O75390"	"Citrate synthase, mitochondrial [OS=Homo sapiens]"	"30"	"8"	"10"	"8"	"466"	"51.7"	"8.32"	"28.80"	"8"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"27"	"9"	"11"	"9"	"414"	"46.6"	"7.01"	"28.67"	"9"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"44"	"6"	"10"	"4"	"181"	"20.6"	"7.43"	"28.66"	"6"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"23"	"6"	"9"	"6"	"295"	"32.8"	"4.87"	"28.23"	"6"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"17"	"6"	"7"	"6"	"631"	"69.2"	"5.69"	"28.14"	"6"	"1"
"False"	"IsMasterProtein"	"Q07021"	"Complement component 1 Q subcomponent-binding protein, mitochondrial [OS=Homo sapiens]"	"26"	"4"	"9"	"4"	"282"	"31.3"	"4.84"	"27.82"	"4"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"17"	"8"	"11"	"8"	"483"	"53.7"	"5.59"	"27.80"	"8"	"1"
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta [OS=Homo sapiens]"	"38"	"8"	"9"	"8"	"281"	"31.1"	"5.01"	"27.75"	"8"	"1"
"False"	"IsMasterProtein"	"P22695"	"Cytochrome b-c1 complex subunit 2, mitochondrial [OS=Homo sapiens]"	"29"	"8"	"9"	"8"	"453"	"48.4"	"8.63"	"27.66"	"8"	"1"
"False"	"IsMasterProtein"	"Q07065"	"Cytoskeleton-associated protein 4 [OS=Homo sapiens]"	"23"	"9"	"9"	"9"	"602"	"66.0"	"5.92"	"27.64"	"9"	"1"
"False"	"IsMasterProtein"	"Q02978"	"Mitochondrial 2-oxoglutarate/malate carrier protein [OS=Homo sapiens]"	"32"	"7"	"9"	"7"	"314"	"34.0"	"9.91"	"27.38"	"7"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"37"	"6"	"9"	"6"	"254"	"28.8"	"7.18"	"27.36"	"6"	"1"
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 [OS=Homo sapiens]"	"35"	"7"	"8"	"6"	"365"	"38.6"	"6.79"	"27.22"	"7"	"1"
"False"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma [OS=Homo sapiens]"	"21"	"9"	"9"	"9"	"545"	"60.5"	"6.49"	"27.13"	"9"	"1"
"False"	"IsMasterProtein"	"O60701"	"UDP-glucose 6-dehydrogenase [OS=Homo sapiens]"	"24"	"7"	"8"	"7"	"494"	"55.0"	"7.12"	"27.11"	"7"	"1"
