"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"47"	"10"	"16"	"10"	"364"	"39.4"	"8.09"	"50.51"	"10"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"41"	"3"	"12"	"2"	"143"	"15.1"	"10.74"	"49.90"	"3"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"25"	"15"	"18"	"15"	"806"	"89.3"	"5.26"	"47.87"	"15"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"19"	"2"	"16"	"2"	"126"	"13.9"	"10.32"	"47.85"	"2"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"34"	"11"	"16"	"11"	"463"	"50.9"	"5.54"	"47.63"	"11"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"36"	"11"	"16"	"11"	"417"	"48.1"	"4.44"	"47.10"	"11"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"41"	"13"	"15"	"13"	"508"	"57.1"	"4.87"	"46.29"	"13"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"42"	"3"	"12"	"2"	"130"	"14.1"	"10.90"	"44.49"	"3"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"29"	"15"	"17"	"15"	"609"	"69.8"	"6.64"	"43.43"	"15"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"28"	"13"	"14"	"13"	"679"	"73.6"	"6.16"	"41.46"	"13"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"14"	"13"	"14"	"13"	"1285"	"148.6"	"8.56"	"40.44"	"13"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"5"	"15"	"15"	"15"	"4646"	"532.1"	"6.40"	"40.07"	"15"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"29"	"11"	"12"	"11"	"835"	"88.5"	"5.77"	"39.65"	"11"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"39"	"13"	"13"	"13"	"535"	"57.5"	"6.46"	"39.43"	"13"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"33"	"10"	"13"	"10"	"417"	"44.6"	"8.10"	"39.30"	"10"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"20"	"11"	"12"	"11"	"894"	"95.3"	"8.76"	"38.44"	"11"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"23"	"11"	"15"	"11"	"645"	"72.9"	"5.07"	"37.68"	"11"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"52"	"9"	"13"	"9"	"224"	"25.0"	"6.38"	"37.40"	"9"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"31"	"11"	"13"	"11"	"527"	"59.6"	"7.85"	"36.96"	"11"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"13"	"10"	"12"	"10"	"1058"	"117.8"	"5.76"	"36.49"	"10"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"20"	"13"	"13"	"10"	"911"	"104.8"	"5.44"	"36.40"	"13"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"31"	"7"	"11"	"7"	"338"	"35.5"	"8.68"	"36.29"	"7"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"34"	"5"	"10"	"5"	"294"	"32.6"	"4.78"	"35.99"	"5"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"17"	"12"	"12"	"12"	"1023"	"112.8"	"5.49"	"35.95"	"12"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"10"	"14"	"14"	"14"	"2468"	"270.5"	"4.81"	"35.66"	"14"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"35"	"8"	"11"	"7"	"353"	"37.4"	"8.95"	"34.32"	"8"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"54"	"6"	"9"	"6"	"205"	"22.8"	"6.40"	"34.21"	"6"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"41"	"4"	"12"	"4"	"140"	"15.0"	"8.27"	"33.86"	"4"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"14"	"7"	"11"	"7"	"710"	"76.6"	"4.70"	"33.74"	"7"	"1"
"False"	"IsMasterProtein"	"Q14697-2"	"Isoform 2 of Neutral alpha-glucosidase AB [OS=Homo sapiens]"	"17"	"11"	"11"	"11"	"966"	"109.4"	"6.24"	"33.46"	"11"	"1"
"False"	"IsMasterProtein"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"23"	"8"	"13"	"8"	"306"	"33.7"	"5.08"	"32.92"	"8"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"21"	"8"	"9"	"8"	"732"	"82.7"	"5.81"	"32.43"	"8"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"15"	"8"	"11"	"8"	"825"	"90.5"	"6.00"	"31.56"	"8"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"27"	"9"	"10"	"9"	"475"	"52.8"	"5.97"	"31.14"	"9"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"25"	"7"	"10"	"7"	"357"	"38.3"	"7.97"	"30.91"	"7"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"29"	"9"	"10"	"9"	"557"	"59.6"	"9.16"	"30.43"	"9"	"1"
"False"	"IsMasterProtein"	"P18206"	"Vinculin [OS=Homo sapiens]"	"15"	"10"	"11"	"10"	"1134"	"123.7"	"5.66"	"30.42"	"10"	"1"
"False"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta [OS=Homo sapiens]"	"24"	"8"	"9"	"6"	"445"	"50.6"	"6.47"	"30.16"	"8"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"28"	"9"	"10"	"9"	"335"	"36.0"	"8.46"	"29.57"	"9"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"32"	"7"	"9"	"7"	"390"	"43.0"	"5.26"	"29.28"	"7"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"4"	"12"	"12"	"12"	"4128"	"468.8"	"7.12"	"29.16"	"12"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"12"	"11"	"11"	"11"	"1512"	"170.5"	"7.33"	"29.04"	"11"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"26"	"5"	"8"	"5"	"317"	"34.3"	"5.97"	"29.02"	"5"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"14"	"10"	"10"	"10"	"1014"	"113.0"	"8.88"	"28.50"	"10"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"17"	"9"	"10"	"9"	"910"	"101.9"	"7.17"	"28.38"	"9"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"49"	"6"	"9"	"3"	"181"	"20.6"	"7.43"	"28.31"	"6"	"1"
"False"	"IsMasterProtein"	"P67809"	"Y-box-binding protein 1 [OS=Homo sapiens]"	"40"	"7"	"9"	"7"	"324"	"35.9"	"9.88"	"28.13"	"7"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"22"	"10"	"10"	"10"	"548"	"59.6"	"5.60"	"27.91"	"10"	"1"
"False"	"IsMasterProtein"	"P18085"	"ADP-ribosylation factor 4 [OS=Homo sapiens]"	"46"	"6"	"9"	"3"	"180"	"20.5"	"7.14"	"27.87"	"6"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"49"	"9"	"10"	"9"	"243"	"26.7"	"9.66"	"27.71"	"9"	"1"
"False"	"IsMasterProtein"	"P24752"	"Acetyl-CoA acetyltransferase, mitochondrial [OS=Homo sapiens]"	"31"	"11"	"11"	"11"	"427"	"45.2"	"8.85"	"27.22"	"11"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"42"	"9"	"11"	"5"	"298"	"32.8"	"9.69"	"26.90"	"9"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"60"	"6"	"8"	"6"	"102"	"10.9"	"8.92"	"26.66"	"6"	"1"
"False"	"IsMasterProtein"	"P51659"	"Peroxisomal multifunctional enzyme type 2 [OS=Homo sapiens]"	"20"	"9"	"9"	"9"	"736"	"79.6"	"8.84"	"26.41"	"9"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"12"	"10"	"10"	"10"	"1101"	"120.8"	"7.33"	"26.03"	"10"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"26"	"6"	"7"	"6"	"510"	"54.6"	"8.76"	"26.02"	"6"	"1"
"False"	"IsMasterProtein"	"P54136"	"Arginine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"18"	"9"	"10"	"9"	"660"	"75.3"	"6.68"	"25.68"	"9"	"1"
"False"	"IsMasterProtein"	"P43243"	"Matrin-3 [OS=Homo sapiens]"	"19"	"9"	"9"	"9"	"847"	"94.6"	"6.25"	"25.00"	"9"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"32"	"8"	"9"	"8"	"372"	"39.6"	"9.79"	"24.94"	"8"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"14"	"8"	"8"	"8"	"840"	"94.3"	"5.19"	"24.72"	"8"	"1"
"False"	"IsMasterProtein"	"P55060"	"Exportin-2 [OS=Homo sapiens]"	"13"	"9"	"9"	"9"	"971"	"110.3"	"5.77"	"24.64"	"9"	"1"
"False"	"IsMasterProtein"	"P52597"	"Heterogeneous nuclear ribonucleoprotein F [OS=Homo sapiens]"	"24"	"6"	"8"	"5"	"415"	"45.6"	"5.58"	"24.63"	"6"	"1"
"False"	"IsMasterProtein"	"P07195"	"L-lactate dehydrogenase B chain [OS=Homo sapiens]"	"29"	"8"	"9"	"8"	"334"	"36.6"	"6.05"	"24.50"	"8"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"7"	"4"	"115"	"11.7"	"4.54"	"24.36"	"4"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"21"	"10"	"10"	"10"	"483"	"53.7"	"5.59"	"24.32"	"10"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"30"	"8"	"8"	"8"	"332"	"36.7"	"8.27"	"24.26"	"8"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"19"	"9"	"9"	"9"	"664"	"74.1"	"7.02"	"24.25"	"9"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"19"	"9"	"9"	"9"	"437"	"50.1"	"6.67"	"24.22"	"9"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"6"	"9"	"9"	"8"	"2647"	"280.6"	"6.06"	"24.19"	"9"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"17"	"8"	"9"	"6"	"641"	"70.0"	"5.66"	"24.16"	"8"	"1"
"False"	"IsMasterProtein"	"P50991"	"T-complex protein 1 subunit delta [OS=Homo sapiens]"	"20"	"7"	"8"	"7"	"539"	"57.9"	"7.83"	"24.15"	"7"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"17"	"7"	"8"	"7"	"556"	"60.3"	"6.11"	"23.61"	"7"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"43"	"4"	"6"	"4"	"192"	"21.9"	"9.95"	"22.96"	"4"	"1"
"False"	"IsMasterProtein"	"Q99798"	"Aconitate hydratase, mitochondrial [OS=Homo sapiens]"	"18"	"8"	"8"	"8"	"780"	"85.4"	"7.61"	"22.78"	"8"	"1"
"False"	"IsMasterProtein"	"Q9UQ80"	"Proliferation-associated protein 2G4 [OS=Homo sapiens]"	"23"	"5"	"7"	"5"	"394"	"43.8"	"6.55"	"22.71"	"5"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"37"	"6"	"8"	"6"	"254"	"28.8"	"7.18"	"22.52"	"6"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"35"	"6"	"6"	"6"	"333"	"35.1"	"8.38"	"22.44"	"6"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"5"	"6"	"5"	"187"	"21.0"	"7.53"	"22.42"	"5"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"24"	"2"	"6"	"2"	"189"	"19.9"	"6.79"	"22.17"	"2"	"1"
"False"	"IsMasterProtein"	"O60701"	"UDP-glucose 6-dehydrogenase [OS=Homo sapiens]"	"25"	"8"	"8"	"8"	"494"	"55.0"	"7.12"	"22.17"	"8"	"1"
"False"	"IsMasterProtein"	"P48735"	"Isocitrate dehydrogenase [NADP], mitochondrial [OS=Homo sapiens]"	"21"	"8"	"8"	"8"	"452"	"50.9"	"8.69"	"22.13"	"8"	"1"
"False"	"IsMasterProtein"	"P20700"	"Lamin-B1 [OS=Homo sapiens]"	"17"	"8"	"8"	"8"	"586"	"66.4"	"5.16"	"21.99"	"8"	"1"
"False"	"IsMasterProtein"	"Q9Y394"	"Dehydrogenase/reductase SDR family member 7 [OS=Homo sapiens]"	"14"	"4"	"6"	"4"	"339"	"38.3"	"8.32"	"21.92"	"4"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"33"	"3"	"9"	"3"	"103"	"11.4"	"11.36"	"21.81"	"3"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"14"	"7"	"7"	"7"	"763"	"82.9"	"9.04"	"21.77"	"7"	"1"
"False"	"IsMasterProtein"	"O60506"	"Heterogeneous nuclear ribonucleoprotein Q [OS=Homo sapiens]"	"22"	"7"	"7"	"6"	"623"	"69.6"	"8.59"	"21.74"	"7"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"4"	"7"	"8"	"2"	"1976"	"228.9"	"5.54"	"21.73"	"7"	"1"
"False"	"IsMasterProtein"	"P62826"	"GTP-binding nuclear protein Ran [OS=Homo sapiens]"	"35"	"6"	"8"	"6"	"216"	"24.4"	"7.49"	"21.60"	"6"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"14"	"4"	"6"	"4"	"533"	"56.6"	"6.71"	"21.48"	"4"	"1"
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta [OS=Homo sapiens]"	"22"	"8"	"8"	"8"	"531"	"58.0"	"6.68"	"21.24"	"8"	"1"
"False"	"IsMasterProtein"	"Q02978"	"Mitochondrial 2-oxoglutarate/malate carrier protein [OS=Homo sapiens]"	"32"	"7"	"7"	"7"	"314"	"34.0"	"9.91"	"20.89"	"7"	"1"
"False"	"IsMasterProtein"	"P35232"	"Prohibitin 1 [OS=Homo sapiens]"	"35"	"6"	"6"	"6"	"272"	"29.8"	"5.76"	"20.75"	"6"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"12"	"8"	"8"	"8"	"935"	"101.5"	"7.30"	"20.71"	"8"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"26"	"5"	"7"	"5"	"295"	"32.8"	"4.87"	"20.66"	"5"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"4"	"7"	"7"	"6"	"2602"	"278.0"	"5.73"	"20.34"	"7"	"1"
"False"	"IsMasterProtein"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 [OS=Homo sapiens]"	"9"	"8"	"8"	"8"	"1599"	"175.4"	"5.33"	"20.23"	"8"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"6"	"7"	"8"	"7"	"1394"	"157.8"	"6.13"	"20.08"	"7"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"16"	"5"	"6"	"5"	"631"	"69.2"	"5.69"	"20.03"	"5"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"8"	"7"	"7"	"7"	"1230"	"136.3"	"5.78"	"19.97"	"7"	"1"
"False"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A [OS=Homo sapiens]"	"8"	"7"	"7"	"7"	"1270"	"140.9"	"6.84"	"19.96"	"7"	"1"
"False"	"IsMasterProtein"	"P23528"	"Cofilin-1 [OS=Homo sapiens]"	"35"	"4"	"6"	"4"	"166"	"18.5"	"8.09"	"19.89"	"4"	"1"
"False"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 [OS=Homo sapiens]"	"9"	"8"	"8"	"8"	"1152"	"120.9"	"5.43"	"19.86"	"8"	"1"
"False"	"IsMasterProtein"	"P02768"	"Albumin [OS=Homo sapiens]"	"4"	"3"	"7"	"3"	"609"	"69.3"	"6.28"	"19.80"	"3"	"1"
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta [OS=Homo sapiens]"	"35"	"7"	"7"	"7"	"281"	"31.1"	"5.01"	"19.54"	"7"	"1"
"False"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 [OS=Homo sapiens]"	"5"	"8"	"8"	"8"	"2671"	"292.5"	"7.43"	"19.47"	"8"	"1"
"False"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase [OS=Homo sapiens]"	"22"	"5"	"6"	"5"	"289"	"32.6"	"5.86"	"19.31"	"5"	"1"
"False"	"IsMasterProtein"	"P22234"	"Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase [OS=Homo sapiens]"	"20"	"7"	"8"	"7"	"425"	"47.0"	"7.23"	"19.25"	"7"	"1"
"False"	"IsMasterProtein"	"Q02878"	"Large ribosomal subunit protein eL6 [OS=Homo sapiens]"	"18"	"4"	"6"	"4"	"288"	"32.7"	"10.58"	"18.82"	"4"	"1"
"False"	"IsMasterProtein"	"Q14974"	"Importin subunit beta-1 [OS=Homo sapiens]"	"9"	"5"	"6"	"5"	"876"	"97.1"	"4.78"	"18.74"	"5"	"1"
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 [OS=Homo sapiens]"	"17"	"7"	"7"	"7"	"711"	"73.1"	"7.30"	"18.68"	"7"	"1"
"False"	"IsMasterProtein"	"P35221"	"Catenin alpha-1 [OS=Homo sapiens]"	"11"	"7"	"7"	"7"	"906"	"100.0"	"6.29"	"18.61"	"7"	"1"
"False"	"IsMasterProtein"	"P51991"	"Heterogeneous nuclear ribonucleoprotein A3 [OS=Homo sapiens]"	"19"	"5"	"7"	"4"	"378"	"39.6"	"9.01"	"18.45"	"5"	"1"
