"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"33"	"11"	"36"	"3"	"448"	"49.9"	"5.06"	"111.34"	"11"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"35"	"12"	"33"	"6"	"463"	"50.4"	"9.03"	"110.39"	"12"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"28"	"9"	"31"	"3"	"462"	"50.1"	"9.01"	"107.20"	"9"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"25"	"26"	"31"	"26"	"1675"	"191.5"	"5.69"	"99.30"	"26"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"52"	"16"	"32"	"16"	"529"	"56.5"	"5.40"	"99.15"	"16"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"42"	"15"	"28"	"15"	"531"	"57.9"	"7.84"	"95.29"	"15"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"48"	"16"	"28"	"15"	"406"	"46.1"	"5.48"	"87.27"	"16"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"37"	"8"	"22"	"8"	"430"	"48.0"	"5.45"	"84.93"	"8"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"34"	"17"	"26"	"16"	"803"	"92.4"	"4.84"	"83.10"	"17"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"39"	"15"	"24"	"15"	"553"	"59.7"	"9.13"	"83.06"	"15"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"33"	"20"	"22"	"14"	"911"	"104.8"	"5.44"	"72.96"	"20"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"26"	"16"	"21"	"16"	"1058"	"117.8"	"5.76"	"72.66"	"16"	"1"
"False"	"IsMasterProtein"	"Q13509"	"Tubulin beta-3 chain [OS=Homo sapiens]"	"26"	"9"	"25"	"1"	"450"	"50.4"	"4.93"	"69.74"	"9"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"54"	"11"	"21"	"11"	"335"	"36.0"	"8.46"	"67.14"	"11"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"42"	"3"	"16"	"2"	"130"	"14.1"	"10.90"	"66.00"	"3"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"47"	"10"	"19"	"10"	"364"	"39.4"	"8.09"	"65.72"	"10"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"45"	"17"	"21"	"17"	"505"	"56.7"	"6.35"	"64.16"	"17"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"38"	"13"	"21"	"13"	"463"	"50.9"	"5.54"	"63.96"	"13"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"36"	"11"	"19"	"11"	"417"	"48.1"	"4.44"	"62.25"	"11"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"41"	"3"	"15"	"2"	"143"	"15.1"	"10.74"	"61.54"	"3"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"7"	"22"	"23"	"22"	"4128"	"468.8"	"7.12"	"60.22"	"22"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"7"	"21"	"21"	"21"	"4646"	"532.1"	"6.40"	"58.98"	"21"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"21"	"21"	"21"	"21"	"1394"	"157.8"	"6.13"	"58.09"	"21"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"20"	"20"	"20"	"20"	"1285"	"148.6"	"8.56"	"57.95"	"20"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"14"	"20"	"21"	"20"	"2468"	"270.5"	"4.81"	"57.66"	"20"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"12"	"1"	"16"	"1"	"126"	"13.9"	"10.32"	"56.43"	"1"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"44"	"15"	"18"	"15"	"475"	"52.8"	"5.97"	"55.64"	"15"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"67"	"9"	"16"	"9"	"205"	"22.8"	"6.40"	"55.26"	"9"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"31"	"17"	"18"	"17"	"806"	"89.3"	"5.26"	"54.58"	"17"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"34"	"12"	"15"	"12"	"535"	"57.5"	"6.46"	"53.78"	"12"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"33"	"14"	"16"	"14"	"835"	"88.5"	"5.77"	"53.62"	"14"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"60"	"9"	"15"	"9"	"102"	"10.9"	"8.92"	"53.56"	"9"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"40"	"11"	"17"	"11"	"417"	"44.6"	"8.10"	"51.62"	"11"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"35"	"17"	"18"	"17"	"609"	"69.8"	"6.64"	"50.90"	"17"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"27"	"14"	"16"	"14"	"910"	"101.9"	"7.17"	"50.82"	"14"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"28"	"14"	"16"	"14"	"679"	"73.6"	"6.16"	"50.72"	"14"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"22"	"16"	"17"	"16"	"1023"	"112.8"	"5.49"	"49.11"	"16"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"34"	"12"	"18"	"12"	"527"	"59.6"	"7.85"	"48.83"	"12"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"39"	"12"	"15"	"12"	"508"	"57.1"	"4.87"	"48.82"	"12"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"28"	"13"	"18"	"13"	"645"	"72.9"	"5.07"	"47.65"	"13"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"35"	"10"	"14"	"10"	"557"	"59.6"	"9.16"	"47.46"	"10"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"37"	"9"	"15"	"9"	"338"	"35.5"	"8.68"	"46.98"	"9"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"21"	"4"	"16"	"1"	"377"	"42.0"	"5.39"	"46.62"	"4"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"18"	"14"	"16"	"14"	"1101"	"120.8"	"7.33"	"46.57"	"14"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"45"	"7"	"14"	"7"	"224"	"25.0"	"6.38"	"46.34"	"7"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"15"	"15"	"16"	"15"	"1512"	"170.5"	"7.33"	"45.51"	"15"	"1"
"False"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 [OS=Homo sapiens]"	"9"	"16"	"17"	"16"	"2671"	"292.5"	"7.43"	"45.48"	"16"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"20"	"12"	"14"	"12"	"894"	"95.3"	"8.76"	"44.78"	"12"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"9"	"13"	"14"	"10"	"2602"	"278.0"	"5.73"	"43.26"	"13"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"16"	"10"	"13"	"10"	"710"	"76.6"	"4.70"	"42.99"	"10"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"37"	"6"	"12"	"6"	"294"	"32.6"	"4.78"	"42.67"	"6"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"20"	"14"	"14"	"14"	"1014"	"113.0"	"8.88"	"42.46"	"14"	"1"
"False"	"IsMasterProtein"	"P35221"	"Catenin alpha-1 [OS=Homo sapiens]"	"29"	"15"	"15"	"15"	"906"	"100.0"	"6.29"	"42.40"	"15"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"35"	"4"	"12"	"4"	"189"	"19.9"	"6.79"	"42.37"	"4"	"1"
"False"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta [OS=Homo sapiens]"	"28"	"10"	"11"	"8"	"445"	"50.6"	"6.47"	"41.68"	"10"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"37"	"6"	"14"	"6"	"254"	"28.8"	"7.18"	"40.84"	"6"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"9"	"12"	"14"	"8"	"1976"	"228.9"	"5.54"	"40.50"	"12"	"1"
"False"	"IsMasterProtein"	"P18206"	"Vinculin [OS=Homo sapiens]"	"20"	"14"	"15"	"14"	"1134"	"123.7"	"5.66"	"40.25"	"14"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"29"	"14"	"15"	"14"	"548"	"59.6"	"5.60"	"39.92"	"14"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"25"	"10"	"12"	"10"	"732"	"82.7"	"5.81"	"39.81"	"10"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"20"	"11"	"12"	"11"	"840"	"94.3"	"5.19"	"39.34"	"11"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"57"	"6"	"11"	"6"	"187"	"21.0"	"7.53"	"39.28"	"6"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"56"	"6"	"13"	"6"	"140"	"15.0"	"8.27"	"38.75"	"6"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"21"	"14"	"14"	"14"	"935"	"101.5"	"7.30"	"38.65"	"14"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"9"	"14"	"14"	"11"	"2647"	"280.6"	"6.06"	"38.43"	"14"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"27"	"7"	"12"	"7"	"357"	"38.3"	"7.97"	"38.13"	"7"	"1"
"False"	"IsMasterProtein"	"Q99798"	"Aconitate hydratase, mitochondrial [OS=Homo sapiens]"	"25"	"12"	"12"	"12"	"780"	"85.4"	"7.61"	"37.90"	"12"	"1"
"False"	"IsMasterProtein"	"Q9Y4L1"	"Hypoxia up-regulated protein 1 [OS=Homo sapiens]"	"22"	"13"	"13"	"13"	"999"	"111.3"	"5.22"	"37.32"	"13"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"25"	"10"	"12"	"10"	"459"	"51.8"	"5.43"	"36.76"	"10"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"38"	"9"	"11"	"8"	"353"	"37.4"	"8.95"	"36.62"	"9"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"45"	"8"	"12"	"8"	"243"	"26.7"	"9.66"	"36.03"	"8"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"25"	"11"	"11"	"11"	"763"	"82.9"	"9.04"	"35.98"	"11"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"45"	"10"	"15"	"5"	"298"	"32.8"	"9.69"	"35.80"	"10"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"45"	"8"	"10"	"8"	"333"	"35.1"	"8.38"	"35.59"	"8"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"40"	"7"	"11"	"7"	"295"	"32.8"	"4.87"	"35.51"	"7"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"8"	"15"	"15"	"15"	"5890"	"628.7"	"6.15"	"35.33"	"15"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"26"	"13"	"13"	"13"	"664"	"74.1"	"7.02"	"35.30"	"13"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"36"	"9"	"10"	"9"	"390"	"43.0"	"5.26"	"35.21"	"9"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"28"	"7"	"9"	"7"	"510"	"54.6"	"8.76"	"34.85"	"7"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"37"	"11"	"12"	"11"	"414"	"46.6"	"7.01"	"34.62"	"11"	"1"
"False"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial [OS=Homo sapiens]"	"28"	"12"	"13"	"11"	"704"	"80.1"	"8.21"	"34.43"	"12"	"1"
"False"	"IsMasterProtein"	"P55786"	"Puromycin-sensitive aminopeptidase [OS=Homo sapiens]"	"18"	"12"	"12"	"12"	"919"	"103.2"	"5.72"	"34.27"	"12"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"12"	"10"	"11"	"10"	"1230"	"136.3"	"5.78"	"34.04"	"10"	"1"
"False"	"IsMasterProtein"	"P07910-2"	"Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"30"	"8"	"12"	"8"	"293"	"32.3"	"5.08"	"33.52"	"8"	"1"
"False"	"IsMasterProtein"	"Q13011"	"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial [OS=Homo sapiens]"	"35"	"7"	"10"	"7"	"328"	"35.8"	"8.00"	"33.46"	"7"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"17"	"9"	"11"	"9"	"825"	"90.5"	"6.00"	"33.38"	"9"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"26"	"10"	"11"	"10"	"556"	"60.3"	"6.11"	"33.06"	"10"	"1"
"False"	"IsMasterProtein"	"P53621"	"Coatomer subunit alpha [OS=Homo sapiens]"	"13"	"12"	"12"	"12"	"1224"	"138.3"	"7.66"	"32.66"	"12"	"1"
"False"	"IsMasterProtein"	"P11940"	"Polyadenylate-binding protein 1 [OS=Homo sapiens]"	"26"	"11"	"11"	"11"	"636"	"70.6"	"9.50"	"32.63"	"11"	"1"
"False"	"IsMasterProtein"	"P04843"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [OS=Homo sapiens]"	"26"	"10"	"10"	"10"	"607"	"68.5"	"6.38"	"32.56"	"10"	"1"
"False"	"IsMasterProtein"	"P20700"	"Lamin-B1 [OS=Homo sapiens]"	"30"	"12"	"12"	"12"	"586"	"66.4"	"5.16"	"32.40"	"12"	"1"
"False"	"IsMasterProtein"	"P36776"	"Lon protease homolog, mitochondrial [OS=Homo sapiens]"	"19"	"11"	"11"	"11"	"959"	"106.4"	"6.39"	"32.23"	"11"	"1"
"False"	"IsMasterProtein"	"P49588"	"Alanine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"15"	"10"	"11"	"10"	"968"	"106.7"	"5.53"	"32.22"	"10"	"1"
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 [OS=Homo sapiens]"	"31"	"11"	"11"	"11"	"711"	"73.1"	"7.30"	"32.19"	"11"	"1"
"False"	"IsMasterProtein"	"P38606"	"V-type proton ATPase catalytic subunit A [OS=Homo sapiens]"	"29"	"10"	"10"	"10"	"617"	"68.3"	"5.52"	"32.17"	"10"	"1"
"False"	"IsMasterProtein"	"P0C0S5"	"Histone H2A.Z [OS=Homo sapiens]"	"47"	"4"	"8"	"3"	"128"	"13.5"	"10.58"	"32.14"	"4"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"18"	"9"	"12"	"7"	"641"	"70.0"	"5.66"	"32.09"	"9"	"1"
"False"	"IsMasterProtein"	"Q14697"	"Neutral alpha-glucosidase AB [OS=Homo sapiens]"	"19"	"10"	"10"	"10"	"944"	"106.8"	"6.14"	"31.74"	"10"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"41"	"4"	"12"	"4"	"103"	"11.4"	"11.36"	"31.66"	"4"	"1"
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta [OS=Homo sapiens]"	"25"	"9"	"11"	"9"	"531"	"58.0"	"6.68"	"31.66"	"9"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"54"	"7"	"10"	"4"	"181"	"20.6"	"7.43"	"31.51"	"7"	"1"
"False"	"IsMasterProtein"	"P22695"	"Cytochrome b-c1 complex subunit 2, mitochondrial [OS=Homo sapiens]"	"36"	"8"	"9"	"8"	"453"	"48.4"	"8.63"	"31.46"	"8"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"8"	"4"	"115"	"11.7"	"4.54"	"31.31"	"4"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"42"	"9"	"13"	"8"	"199"	"22.1"	"8.13"	"31.23"	"9"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"20"	"9"	"10"	"9"	"730"	"77.5"	"8.70"	"31.12"	"9"	"1"
"False"	"IsMasterProtein"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 [OS=Homo sapiens]"	"12"	"11"	"11"	"11"	"1599"	"175.4"	"5.33"	"30.65"	"11"	"1"
"False"	"IsMasterProtein"	"O60701"	"UDP-glucose 6-dehydrogenase [OS=Homo sapiens]"	"32"	"10"	"10"	"10"	"494"	"55.0"	"7.12"	"30.63"	"10"	"1"
"False"	"IsMasterProtein"	"Q07021"	"Complement component 1 Q subcomponent-binding protein, mitochondrial [OS=Homo sapiens]"	"21"	"4"	"10"	"4"	"282"	"31.3"	"4.84"	"30.40"	"4"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"20"	"6"	"7"	"6"	"631"	"69.2"	"5.69"	"30.37"	"6"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"34"	"9"	"10"	"9"	"332"	"36.7"	"8.27"	"30.03"	"9"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"30"	"8"	"10"	"8"	"372"	"39.6"	"9.79"	"29.94"	"8"	"1"
"False"	"IsMasterProtein"	"P09651-2"	"Isoform A1-A of Heterogeneous nuclear ribonucleoprotein A1 [OS=Homo sapiens]"	"29"	"6"	"10"	"5"	"320"	"34.2"	"9.23"	"29.45"	"6"	"1"
"False"	"IsMasterProtein"	"P41252"	"Isoleucine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"13"	"11"	"11"	"11"	"1262"	"144.4"	"6.15"	"29.16"	"11"	"1"
"False"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A [OS=Homo sapiens]"	"11"	"10"	"10"	"10"	"1270"	"140.9"	"6.84"	"29.00"	"10"	"1"
"False"	"IsMasterProtein"	"P18085"	"ADP-ribosylation factor 4 [OS=Homo sapiens]"	"50"	"7"	"9"	"4"	"180"	"20.5"	"7.14"	"28.76"	"7"	"1"
"False"	"IsMasterProtein"	"P55060"	"Exportin-2 [OS=Homo sapiens]"	"15"	"10"	"10"	"10"	"971"	"110.3"	"5.77"	"28.60"	"10"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"21"	"8"	"9"	"8"	"543"	"59.3"	"7.65"	"28.54"	"8"	"1"
"False"	"IsMasterProtein"	"P45974"	"Ubiquitin carboxyl-terminal hydrolase 5 [OS=Homo sapiens]"	"19"	"10"	"10"	"10"	"858"	"95.7"	"5.03"	"28.17"	"10"	"1"
"False"	"IsMasterProtein"	"P50991"	"T-complex protein 1 subunit delta [OS=Homo sapiens]"	"23"	"8"	"9"	"8"	"539"	"57.9"	"7.83"	"28.08"	"8"	"1"
"False"	"IsMasterProtein"	"Q92597"	"Protein NDRG1 [OS=Homo sapiens]"	"32"	"7"	"7"	"7"	"394"	"42.8"	"5.82"	"28.08"	"7"	"1"
"False"	"IsMasterProtein"	"P62258"	"14-3-3 protein epsilon [OS=Homo sapiens]"	"27"	"6"	"10"	"5"	"255"	"29.2"	"4.74"	"27.92"	"6"	"1"
"False"	"IsMasterProtein"	"P02768"	"Albumin [OS=Homo sapiens]"	"4"	"3"	"9"	"3"	"609"	"69.3"	"6.28"	"27.79"	"3"	"1"
"False"	"IsMasterProtein"	"P30153"	"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform [OS=Homo sapiens]"	"22"	"8"	"9"	"8"	"589"	"65.3"	"5.11"	"27.74"	"8"	"1"
"False"	"IsMasterProtein"	"Q9P2J5"	"Leucine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"13"	"9"	"9"	"9"	"1176"	"134.4"	"7.30"	"27.66"	"9"	"1"
