"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"46"	"11"	"29"	"11"	"381"	"42.6"	"5.59"	"95.43"	"11"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"28"	"9"	"26"	"3"	"463"	"50.4"	"9.03"	"82.97"	"9"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"59"	"17"	"27"	"17"	"529"	"56.5"	"5.40"	"79.15"	"17"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"37"	"15"	"25"	"15"	"531"	"57.9"	"7.84"	"76.22"	"15"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"29"	"9"	"24"	"1"	"448"	"49.9"	"5.06"	"76.10"	"9"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"17"	"21"	"25"	"21"	"1960"	"226.4"	"5.60"	"71.22"	"21"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"49"	"12"	"22"	"12"	"434"	"47.1"	"7.39"	"71.06"	"12"	"1"
"False"	"IsMasterProtein"	"P04350"	"Tubulin beta-4A chain [OS=Homo sapiens]"	"38"	"12"	"21"	"2"	"444"	"49.6"	"4.88"	"69.93"	"12"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"34"	"17"	"24"	"15"	"654"	"72.3"	"5.16"	"67.25"	"17"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"44"	"10"	"19"	"10"	"364"	"39.4"	"8.09"	"59.91"	"10"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"25"	"7"	"20"	"1"	"377"	"42.0"	"5.39"	"58.99"	"7"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"38"	"14"	"18"	"14"	"553"	"59.7"	"9.13"	"54.73"	"14"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"12"	"1"	"15"	"1"	"126"	"13.9"	"10.32"	"53.63"	"1"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"18"	"9"	"15"	"8"	"858"	"95.3"	"6.83"	"50.58"	"9"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"44"	"10"	"15"	"10"	"417"	"48.1"	"4.44"	"49.83"	"10"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"32"	"7"	"14"	"7"	"430"	"48.0"	"5.45"	"47.56"	"7"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"33"	"10"	"16"	"6"	"406"	"46.1"	"5.48"	"42.24"	"10"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"14"	"14"	"15"	"14"	"1675"	"191.5"	"5.69"	"42.20"	"14"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"32"	"11"	"14"	"11"	"463"	"50.9"	"5.54"	"42.19"	"11"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"23"	"14"	"17"	"13"	"803"	"92.4"	"4.84"	"42.11"	"14"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"20"	"12"	"15"	"12"	"806"	"89.3"	"5.26"	"40.52"	"12"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"49"	"4"	"11"	"2"	"130"	"14.1"	"10.90"	"35.69"	"4"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"18"	"11"	"14"	"11"	"710"	"76.6"	"4.70"	"35.59"	"11"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"47"	"9"	"11"	"9"	"335"	"36.0"	"8.46"	"35.53"	"9"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"30"	"7"	"12"	"7"	"338"	"35.5"	"8.68"	"34.83"	"7"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"27"	"10"	"12"	"10"	"505"	"56.7"	"6.35"	"33.50"	"10"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"44"	"6"	"11"	"6"	"189"	"19.9"	"6.79"	"32.73"	"6"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"41"	"4"	"12"	"4"	"103"	"11.4"	"11.36"	"31.84"	"4"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"27"	"8"	"10"	"8"	"508"	"57.1"	"4.87"	"31.73"	"8"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"29"	"10"	"11"	"10"	"535"	"57.5"	"6.46"	"31.43"	"10"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"14"	"9"	"11"	"9"	"1023"	"112.8"	"5.49"	"31.17"	"9"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"60"	"7"	"9"	"7"	"205"	"22.8"	"6.40"	"31.01"	"7"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"34"	"5"	"10"	"5"	"294"	"32.6"	"4.78"	"30.41"	"5"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"20"	"5"	"11"	"5"	"357"	"38.3"	"7.97"	"29.13"	"5"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"33"	"8"	"10"	"8"	"417"	"44.6"	"8.10"	"28.72"	"8"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"45"	"7"	"10"	"7"	"224"	"25.0"	"6.38"	"28.28"	"7"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"41"	"4"	"10"	"4"	"140"	"15.0"	"8.27"	"28.18"	"4"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"32"	"6"	"11"	"6"	"243"	"26.7"	"9.66"	"28.17"	"6"	"1"
"False"	"IsMasterProtein"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A [OS=Homo sapiens]"	"33"	"5"	"10"	"5"	"165"	"18.0"	"7.81"	"27.94"	"5"	"1"
"False"	"IsMasterProtein"	"P0C0S5"	"Histone H2A.Z [OS=Homo sapiens]"	"43"	"4"	"9"	"2"	"128"	"13.5"	"10.58"	"27.65"	"4"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"22"	"5"	"8"	"5"	"557"	"59.6"	"9.16"	"27.05"	"5"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"19"	"9"	"10"	"9"	"679"	"73.6"	"6.16"	"26.21"	"9"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"14"	"8"	"9"	"8"	"1058"	"117.8"	"5.76"	"25.98"	"8"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"8"	"4"	"115"	"11.7"	"4.54"	"25.13"	"4"	"1"
"False"	"IsMasterProtein"	"P62258"	"14-3-3 protein epsilon [OS=Homo sapiens]"	"36"	"7"	"10"	"6"	"255"	"29.2"	"4.74"	"24.18"	"7"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"28"	"7"	"8"	"7"	"510"	"54.6"	"8.76"	"23.94"	"7"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"51"	"8"	"9"	"8"	"254"	"28.8"	"7.18"	"23.93"	"8"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"49"	"6"	"9"	"3"	"181"	"20.6"	"7.43"	"23.60"	"6"	"1"
"False"	"IsMasterProtein"	"P23528"	"Cofilin-1 [OS=Homo sapiens]"	"45"	"5"	"8"	"5"	"166"	"18.5"	"8.09"	"22.49"	"5"	"1"
"False"	"IsMasterProtein"	"P63104"	"14-3-3 protein zeta/delta [OS=Homo sapiens]"	"29"	"5"	"8"	"3"	"245"	"27.7"	"4.79"	"22.47"	"5"	"1"
"False"	"IsMasterProtein"	"Q14240"	"Eukaryotic initiation factor 4A-II [OS=Homo sapiens]"	"17"	"5"	"8"	"1"	"407"	"46.4"	"5.48"	"22.15"	"5"	"1"
"False"	"IsMasterProtein"	"Q13011"	"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial [OS=Homo sapiens]"	"29"	"6"	"7"	"6"	"328"	"35.8"	"8.00"	"22.02"	"6"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"33"	"7"	"9"	"6"	"199"	"22.1"	"8.13"	"21.87"	"7"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"15"	"7"	"9"	"7"	"483"	"53.7"	"5.59"	"21.75"	"7"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"20"	"6"	"8"	"6"	"527"	"59.6"	"7.85"	"21.75"	"6"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"12"	"7"	"8"	"7"	"840"	"94.3"	"5.19"	"21.66"	"7"	"1"
"False"	"IsMasterProtein"	"Q01105"	"Protein SET [OS=Homo sapiens]"	"29"	"5"	"7"	"5"	"290"	"33.5"	"4.32"	"21.43"	"5"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"25"	"6"	"7"	"5"	"353"	"37.4"	"8.95"	"20.78"	"6"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"16"	"8"	"8"	"8"	"645"	"72.9"	"5.07"	"20.50"	"8"	"1"
"False"	"IsMasterProtein"	"P62081"	"Small ribosomal subunit protein eS7 [OS=Homo sapiens]"	"33"	"3"	"6"	"3"	"194"	"22.1"	"10.10"	"20.41"	"3"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"5"	"6"	"5"	"187"	"21.0"	"7.53"	"20.39"	"5"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"41"	"4"	"5"	"4"	"192"	"21.9"	"9.95"	"20.17"	"4"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"28"	"8"	"8"	"8"	"475"	"52.8"	"5.97"	"20.14"	"8"	"1"
"False"	"IsMasterProtein"	"P09651"	"Heterogeneous nuclear ribonucleoprotein A1 [OS=Homo sapiens]"	"13"	"5"	"7"	"4"	"372"	"38.7"	"9.13"	"19.83"	"5"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"13"	"6"	"7"	"6"	"825"	"90.5"	"6.00"	"19.80"	"6"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"11"	"8"	"8"	"8"	"935"	"101.5"	"7.30"	"19.78"	"8"	"1"
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta [OS=Homo sapiens]"	"20"	"7"	"8"	"7"	"531"	"58.0"	"6.68"	"19.67"	"7"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"26"	"5"	"6"	"5"	"317"	"34.3"	"5.97"	"19.54"	"5"	"1"
"False"	"IsMasterProtein"	"P35232"	"Prohibitin 1 [OS=Homo sapiens]"	"28"	"5"	"7"	"5"	"272"	"29.8"	"5.76"	"19.15"	"5"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"20"	"6"	"7"	"6"	"533"	"56.6"	"6.71"	"18.97"	"6"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"23"	"6"	"7"	"6"	"332"	"36.7"	"8.27"	"18.82"	"6"	"1"
"False"	"IsMasterProtein"	"P30048"	"Thioredoxin-dependent peroxide reductase, mitochondrial [OS=Homo sapiens]"	"25"	"5"	"7"	"5"	"256"	"27.7"	"7.78"	"18.80"	"5"	"1"
"False"	"IsMasterProtein"	"Q9Y394"	"Dehydrogenase/reductase SDR family member 7 [OS=Homo sapiens]"	"18"	"5"	"6"	"5"	"339"	"38.3"	"8.32"	"18.78"	"5"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"8"	"6"	"7"	"6"	"1101"	"120.8"	"7.33"	"18.70"	"6"	"1"
"False"	"IsMasterProtein"	"P32119"	"Peroxiredoxin-2 [OS=Homo sapiens]"	"24"	"4"	"7"	"3"	"198"	"21.9"	"5.97"	"18.66"	"4"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"16"	"7"	"7"	"7"	"609"	"69.8"	"6.64"	"18.64"	"7"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"3"	"8"	"8"	"8"	"4128"	"468.8"	"7.12"	"18.59"	"8"	"1"
"False"	"IsMasterProtein"	"P04843"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [OS=Homo sapiens]"	"17"	"7"	"7"	"7"	"607"	"68.5"	"6.38"	"18.28"	"7"	"1"
"False"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A [OS=Homo sapiens]"	"7"	"7"	"7"	"7"	"1270"	"140.9"	"6.84"	"18.21"	"7"	"1"
"False"	"IsMasterProtein"	"P02768"	"Albumin [OS=Homo sapiens]"	"5"	"4"	"7"	"4"	"609"	"69.3"	"6.28"	"18.18"	"4"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"25"	"4"	"6"	"4"	"333"	"35.1"	"8.38"	"17.97"	"4"	"1"
"False"	"IsMasterProtein"	"P07910-2"	"Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"17"	"4"	"7"	"4"	"293"	"32.3"	"5.08"	"17.92"	"4"	"1"
"False"	"IsMasterProtein"	"P62826"	"GTP-binding nuclear protein Ran [OS=Homo sapiens]"	"31"	"5"	"7"	"5"	"216"	"24.4"	"7.49"	"17.79"	"5"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"14"	"7"	"7"	"7"	"730"	"77.5"	"8.70"	"17.55"	"7"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"8"	"7"	"7"	"7"	"1230"	"136.3"	"5.78"	"17.51"	"7"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"8"	"4"	"7"	"2"	"641"	"70.0"	"5.66"	"17.41"	"4"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"75"	"5"	"5"	"5"	"102"	"10.9"	"8.92"	"16.97"	"5"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"19"	"7"	"7"	"7"	"437"	"50.1"	"6.67"	"16.79"	"7"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"10"	"6"	"6"	"6"	"911"	"104.8"	"5.44"	"16.59"	"6"	"1"
"False"	"IsMasterProtein"	"P49588"	"Alanine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"12"	"7"	"7"	"7"	"968"	"106.7"	"5.53"	"16.53"	"7"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"9"	"5"	"6"	"5"	"894"	"95.3"	"8.76"	"16.52"	"5"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"14"	"6"	"6"	"6"	"664"	"74.1"	"7.02"	"16.45"	"6"	"1"
"False"	"IsMasterProtein"	"P49411"	"Elongation factor Tu, mitochondrial [OS=Homo sapiens]"	"12"	"4"	"6"	"4"	"455"	"49.8"	"7.61"	"16.18"	"4"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"21"	"6"	"7"	"4"	"298"	"32.8"	"9.69"	"16.11"	"6"	"1"
"False"	"IsMasterProtein"	"Q15084"	"Protein disulfide-isomerase A6 [OS=Homo sapiens]"	"21"	"6"	"6"	"6"	"440"	"48.1"	"5.08"	"15.70"	"6"	"1"
"False"	"IsMasterProtein"	"Q02878"	"Large ribosomal subunit protein eL6 [OS=Homo sapiens]"	"20"	"4"	"6"	"4"	"288"	"32.7"	"10.58"	"15.63"	"4"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"16"	"5"	"5"	"5"	"732"	"82.7"	"5.81"	"15.62"	"5"	"1"
"False"	"IsMasterProtein"	"P18085"	"ADP-ribosylation factor 4 [OS=Homo sapiens]"	"37"	"5"	"6"	"2"	"180"	"20.5"	"7.14"	"15.55"	"5"	"1"
"False"	"IsMasterProtein"	"P54727"	"UV excision repair protein RAD23 homolog B [OS=Homo sapiens]"	"28"	"5"	"5"	"5"	"409"	"43.1"	"4.84"	"15.54"	"5"	"1"
"False"	"IsMasterProtein"	"P30043"	"Flavin reductase (NADPH) [OS=Homo sapiens]"	"31"	"4"	"5"	"4"	"206"	"22.1"	"7.65"	"15.51"	"4"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"19"	"4"	"6"	"4"	"295"	"32.8"	"4.87"	"15.50"	"4"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"25"	"4"	"5"	"4"	"390"	"43.0"	"5.26"	"15.48"	"4"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"15"	"6"	"6"	"6"	"835"	"88.5"	"5.77"	"15.27"	"6"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"24"	"6"	"6"	"6"	"372"	"39.6"	"9.79"	"14.97"	"6"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"14"	"6"	"6"	"6"	"548"	"59.6"	"5.60"	"14.96"	"6"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"13"	"5"	"6"	"5"	"543"	"59.3"	"7.65"	"14.44"	"5"	"1"
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta [OS=Homo sapiens]"	"27"	"5"	"6"	"5"	"281"	"31.1"	"5.01"	"14.39"	"5"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"48"	"4"	"6"	"2"	"143"	"15.1"	"10.74"	"14.32"	"4"	"1"
"False"	"IsMasterProtein"	"P30050"	"Large ribosomal subunit protein uL11 [OS=Homo sapiens]"	"19"	"2"	"5"	"2"	"165"	"17.8"	"9.42"	"14.27"	"2"	"1"
"False"	"IsMasterProtein"	"P63244"	"Small ribosomal subunit protein RACK1 [OS=Homo sapiens]"	"21"	"5"	"6"	"5"	"317"	"35.1"	"7.69"	"14.27"	"5"	"1"
"False"	"IsMasterProtein"	"Q07021"	"Complement component 1 Q subcomponent-binding protein, mitochondrial [OS=Homo sapiens]"	"16"	"3"	"6"	"3"	"282"	"31.3"	"4.84"	"14.23"	"3"	"1"
"False"	"IsMasterProtein"	"P27824"	"Calnexin [OS=Homo sapiens]"	"13"	"5"	"5"	"5"	"592"	"67.5"	"4.60"	"14.01"	"5"	"1"
"False"	"IsMasterProtein"	"P49755"	"Transmembrane emp24 domain-containing protein 10 [OS=Homo sapiens]"	"26"	"4"	"5"	"4"	"219"	"25.0"	"7.44"	"14.00"	"4"	"1"
"False"	"IsMasterProtein"	"P07195"	"L-lactate dehydrogenase B chain [OS=Homo sapiens]"	"18"	"5"	"5"	"5"	"334"	"36.6"	"6.05"	"13.73"	"5"	"1"
"False"	"IsMasterProtein"	"P41250-2"	"Isoform 2 of Glycine--tRNA ligase [OS=Homo sapiens]"	"15"	"6"	"6"	"6"	"685"	"77.5"	"6.24"	"13.70"	"6"	"1"
"False"	"IsMasterProtein"	"Q9UQ80"	"Proliferation-associated protein 2G4 [OS=Homo sapiens]"	"21"	"4"	"4"	"4"	"394"	"43.8"	"6.55"	"13.61"	"4"	"1"
"False"	"IsMasterProtein"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 [OS=Homo sapiens]"	"32"	"4"	"5"	"4"	"261"	"26.9"	"7.78"	"13.57"	"4"	"1"
"False"	"IsMasterProtein"	"P55809"	"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial [OS=Homo sapiens]"	"14"	"4"	"5"	"4"	"520"	"56.1"	"7.46"	"13.52"	"4"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"6"	"5"	"5"	"5"	"1394"	"157.8"	"6.13"	"13.42"	"5"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"15"	"5"	"5"	"4"	"414"	"46.6"	"7.01"	"13.20"	"5"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"19"	"5"	"5"	"5"	"459"	"51.8"	"5.43"	"13.15"	"5"	"1"
"False"	"IsMasterProtein"	"P48735"	"Isocitrate dehydrogenase [NADP], mitochondrial [OS=Homo sapiens]"	"14"	"5"	"5"	"4"	"452"	"50.9"	"8.69"	"13.13"	"5"	"1"
"False"	"IsMasterProtein"	"P31943"	"Heterogeneous nuclear ribonucleoprotein H [OS=Homo sapiens]"	"11"	"3"	"4"	"2"	"449"	"49.2"	"6.30"	"13.10"	"3"	"1"
"False"	"IsMasterProtein"	"P30084"	"Enoyl-CoA hydratase, mitochondrial [OS=Homo sapiens]"	"19"	"4"	"5"	"4"	"290"	"31.4"	"8.07"	"12.99"	"4"	"1"
"False"	"IsMasterProtein"	"P08758"	"Annexin A5 [OS=Homo sapiens]"	"18"	"4"	"4"	"4"	"320"	"35.9"	"5.05"	"12.97"	"4"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"11"	"5"	"5"	"5"	"556"	"60.3"	"6.11"	"12.86"	"5"	"1"
"False"	"IsMasterProtein"	"P00367"	"Glutamate dehydrogenase 1, mitochondrial [OS=Homo sapiens]"	"12"	"5"	"5"	"5"	"558"	"61.4"	"7.80"	"12.77"	"5"	"1"
"False"	"IsMasterProtein"	"Q07020"	"Large ribosomal subunit protein eL18 [OS=Homo sapiens]"	"25"	"4"	"4"	"4"	"188"	"21.6"	"11.72"	"12.67"	"4"	"1"
"False"	"IsMasterProtein"	"Q9UM54"	"Unconventional myosin-VI [OS=Homo sapiens]"	"5"	"5"	"5"	"5"	"1294"	"149.6"	"8.53"	"12.63"	"5"	"1"
