"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"50"	"15"	"37"	"2"	"445"	"49.8"	"4.89"	"113.05"	"15"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"29"	"10"	"33"	"3"	"448"	"49.9"	"5.06"	"103.83"	"10"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"35"	"17"	"32"	"15"	"654"	"72.3"	"5.16"	"97.62"	"17"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"21"	"8"	"29"	"2"	"462"	"50.1"	"9.01"	"95.61"	"8"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"38"	"11"	"28"	"11"	"434"	"47.1"	"7.39"	"95.56"	"11"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"40"	"16"	"27"	"16"	"531"	"57.9"	"7.84"	"90.76"	"16"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"35"	"11"	"27"	"5"	"463"	"50.4"	"9.03"	"87.63"	"11"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"35"	"13"	"26"	"13"	"553"	"59.7"	"9.13"	"85.41"	"13"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"49"	"16"	"26"	"16"	"529"	"56.5"	"5.40"	"79.01"	"16"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"18"	"14"	"24"	"14"	"858"	"95.3"	"6.83"	"75.59"	"14"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"21"	"22"	"23"	"22"	"1675"	"191.5"	"5.69"	"72.54"	"22"	"1"
"False"	"IsMasterProtein"	"P04350"	"Tubulin beta-4A chain [OS=Homo sapiens]"	"40"	"12"	"23"	"1"	"444"	"49.6"	"4.88"	"72.46"	"12"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"44"	"15"	"24"	"14"	"406"	"46.1"	"5.48"	"72.40"	"15"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"25"	"6"	"18"	"6"	"430"	"48.0"	"5.45"	"71.39"	"6"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"32"	"17"	"22"	"16"	"803"	"92.4"	"4.84"	"65.61"	"17"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"42"	"17"	"21"	"17"	"505"	"56.7"	"6.35"	"64.87"	"17"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"40"	"12"	"21"	"12"	"335"	"36.0"	"8.46"	"63.16"	"12"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"43"	"3"	"14"	"2"	"143"	"15.1"	"10.74"	"60.41"	"3"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"40"	"10"	"18"	"10"	"364"	"39.4"	"8.09"	"58.97"	"10"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"27"	"18"	"20"	"18"	"1023"	"112.8"	"5.49"	"57.99"	"18"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"14"	"4"	"18"	"2"	"377"	"42.0"	"5.39"	"57.76"	"4"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"28"	"17"	"19"	"13"	"911"	"104.8"	"5.44"	"55.92"	"17"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"36"	"15"	"19"	"15"	"508"	"57.1"	"4.87"	"55.84"	"15"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"7"	"21"	"21"	"21"	"4128"	"468.8"	"7.12"	"53.07"	"21"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"7"	"18"	"18"	"18"	"4646"	"532.1"	"6.40"	"52.77"	"18"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"29"	"10"	"17"	"10"	"417"	"48.1"	"4.44"	"51.74"	"10"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"36"	"11"	"16"	"11"	"463"	"50.9"	"5.54"	"51.21"	"11"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"15"	"11"	"15"	"11"	"1058"	"117.8"	"5.76"	"50.51"	"11"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"35"	"9"	"16"	"8"	"353"	"37.4"	"8.95"	"50.07"	"9"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"25"	"14"	"17"	"14"	"806"	"89.3"	"5.26"	"49.23"	"14"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"27"	"13"	"15"	"13"	"679"	"73.6"	"6.16"	"46.20"	"13"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"14"	"15"	"16"	"15"	"1285"	"148.6"	"8.56"	"45.57"	"15"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"12"	"1"	"14"	"1"	"126"	"13.9"	"10.32"	"44.96"	"1"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"34"	"8"	"15"	"8"	"338"	"35.5"	"8.68"	"44.86"	"8"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"67"	"8"	"13"	"8"	"205"	"22.8"	"6.40"	"44.80"	"8"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"38"	"12"	"14"	"12"	"417"	"44.6"	"8.10"	"44.53"	"12"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"12"	"16"	"16"	"16"	"2468"	"270.5"	"4.81"	"44.04"	"16"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"33"	"12"	"14"	"12"	"527"	"59.6"	"7.85"	"43.96"	"12"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"24"	"15"	"15"	"15"	"910"	"101.9"	"7.17"	"43.86"	"15"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"16"	"11"	"15"	"11"	"710"	"76.6"	"4.70"	"43.60"	"11"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"35"	"12"	"13"	"12"	"535"	"57.5"	"6.46"	"42.48"	"12"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"29"	"14"	"16"	"14"	"609"	"69.8"	"6.64"	"42.00"	"14"	"1"
"False"	"IsMasterProtein"	"P18206"	"Vinculin [OS=Homo sapiens]"	"19"	"14"	"15"	"14"	"1134"	"123.7"	"5.66"	"41.88"	"14"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"12"	"16"	"16"	"16"	"5890"	"628.7"	"6.15"	"41.62"	"16"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"12"	"13"	"14"	"13"	"1394"	"157.8"	"6.13"	"41.49"	"13"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"26"	"8"	"15"	"8"	"357"	"38.3"	"7.97"	"41.24"	"8"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"44"	"3"	"12"	"2"	"130"	"14.1"	"10.90"	"41.19"	"3"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"47"	"5"	"13"	"5"	"140"	"15.0"	"8.27"	"40.67"	"5"	"1"
"False"	"IsMasterProtein"	"P11940"	"Polyadenylate-binding protein 1 [OS=Homo sapiens]"	"29"	"13"	"14"	"13"	"636"	"70.6"	"9.50"	"40.35"	"13"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"35"	"6"	"12"	"6"	"294"	"32.6"	"4.78"	"40.30"	"6"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"23"	"11"	"15"	"11"	"645"	"72.9"	"5.07"	"40.19"	"11"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"25"	"13"	"13"	"13"	"840"	"94.3"	"5.19"	"39.98"	"13"	"1"
"False"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 [OS=Homo sapiens]"	"9"	"15"	"15"	"15"	"2671"	"292.5"	"7.43"	"39.83"	"15"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"79"	"8"	"12"	"8"	"102"	"10.9"	"8.92"	"39.74"	"8"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"27"	"10"	"11"	"10"	"835"	"88.5"	"5.77"	"39.68"	"10"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"19"	"10"	"12"	"10"	"894"	"95.3"	"8.76"	"39.44"	"10"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"46"	"12"	"15"	"5"	"298"	"32.8"	"9.69"	"38.61"	"12"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"29"	"11"	"13"	"11"	"459"	"51.8"	"5.43"	"38.33"	"11"	"1"
"False"	"IsMasterProtein"	"Q01105"	"Protein SET [OS=Homo sapiens]"	"36"	"6"	"9"	"6"	"290"	"33.5"	"4.32"	"38.21"	"6"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"17"	"13"	"14"	"13"	"1101"	"120.8"	"7.33"	"37.77"	"13"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"49"	"9"	"13"	"9"	"243"	"26.7"	"9.66"	"37.55"	"9"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"29"	"10"	"12"	"10"	"475"	"52.8"	"5.97"	"37.38"	"10"	"1"
"False"	"IsMasterProtein"	"Q14697"	"Neutral alpha-glucosidase AB [OS=Homo sapiens]"	"18"	"11"	"12"	"11"	"944"	"106.8"	"6.14"	"37.29"	"11"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"18"	"13"	"14"	"13"	"1014"	"113.0"	"8.88"	"37.10"	"13"	"1"
"False"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial [OS=Homo sapiens]"	"27"	"12"	"13"	"11"	"704"	"80.1"	"8.21"	"36.27"	"12"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"45"	"8"	"11"	"8"	"224"	"25.0"	"6.38"	"36.22"	"8"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"35"	"4"	"10"	"4"	"189"	"19.9"	"6.79"	"36.18"	"4"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"30"	"11"	"12"	"11"	"556"	"60.3"	"6.11"	"36.08"	"11"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"42"	"9"	"10"	"9"	"333"	"35.1"	"8.38"	"35.89"	"9"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"7"	"10"	"12"	"5"	"1976"	"228.9"	"5.54"	"35.63"	"10"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"52"	"6"	"10"	"6"	"192"	"21.9"	"9.95"	"35.45"	"6"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"28"	"13"	"13"	"13"	"548"	"59.6"	"5.60"	"35.43"	"13"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"26"	"11"	"12"	"9"	"641"	"70.0"	"5.66"	"35.28"	"11"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"8"	"12"	"12"	"10"	"2647"	"280.6"	"6.06"	"34.90"	"12"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"29"	"7"	"9"	"7"	"510"	"54.6"	"8.76"	"34.63"	"7"	"1"
"False"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta [OS=Homo sapiens]"	"28"	"10"	"11"	"8"	"445"	"50.6"	"6.47"	"34.26"	"10"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"23"	"9"	"12"	"9"	"437"	"50.1"	"6.67"	"33.97"	"9"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"30"	"12"	"13"	"12"	"730"	"77.5"	"8.70"	"33.92"	"12"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"22"	"7"	"10"	"7"	"533"	"56.6"	"6.71"	"33.81"	"7"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"21"	"8"	"11"	"8"	"732"	"82.7"	"5.81"	"33.31"	"8"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"23"	"11"	"11"	"11"	"763"	"82.9"	"9.04"	"33.17"	"11"	"1"
"False"	"IsMasterProtein"	"P49588"	"Alanine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"14"	"9"	"11"	"9"	"968"	"106.7"	"5.53"	"32.72"	"9"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"37"	"6"	"11"	"6"	"254"	"28.8"	"7.18"	"32.52"	"6"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"18"	"13"	"13"	"13"	"935"	"101.5"	"7.30"	"32.36"	"13"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"37"	"10"	"12"	"10"	"332"	"36.7"	"8.27"	"32.27"	"10"	"1"
"False"	"IsMasterProtein"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 [OS=Homo sapiens]"	"10"	"11"	"12"	"11"	"1599"	"175.4"	"5.33"	"32.08"	"11"	"1"
"False"	"IsMasterProtein"	"P35221"	"Catenin alpha-1 [OS=Homo sapiens]"	"20"	"11"	"11"	"11"	"906"	"100.0"	"6.29"	"31.78"	"11"	"1"
"False"	"IsMasterProtein"	"P04843"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [OS=Homo sapiens]"	"27"	"10"	"10"	"10"	"607"	"68.5"	"6.38"	"31.72"	"10"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"27"	"8"	"10"	"8"	"557"	"59.6"	"9.16"	"31.55"	"8"	"1"
"False"	"IsMasterProtein"	"Q9Y4L1"	"Hypoxia up-regulated protein 1 [OS=Homo sapiens]"	"19"	"11"	"11"	"11"	"999"	"111.3"	"5.22"	"31.50"	"11"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"35"	"8"	"10"	"8"	"295"	"32.8"	"4.87"	"30.48"	"8"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"21"	"10"	"10"	"10"	"664"	"74.1"	"7.02"	"30.40"	"10"	"1"
"False"	"IsMasterProtein"	"P55884"	"Eukaryotic translation initiation factor 3 subunit B [OS=Homo sapiens]"	"23"	"9"	"9"	"9"	"814"	"92.4"	"5.00"	"29.60"	"9"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"6"	"10"	"11"	"8"	"2602"	"278.0"	"5.73"	"29.15"	"10"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"15"	"7"	"10"	"7"	"825"	"90.5"	"6.00"	"29.08"	"7"	"1"
"False"	"IsMasterProtein"	"P32119"	"Peroxiredoxin-2 [OS=Homo sapiens]"	"24"	"5"	"10"	"4"	"198"	"21.9"	"5.97"	"28.97"	"5"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"30"	"9"	"9"	"9"	"390"	"43.0"	"5.26"	"28.50"	"9"	"1"
"False"	"IsMasterProtein"	"P41091"	"Eukaryotic translation initiation factor 2 subunit 3 [OS=Homo sapiens]"	"28"	"8"	"9"	"8"	"472"	"51.1"	"8.40"	"27.92"	"8"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"38"	"8"	"11"	"7"	"199"	"22.1"	"8.13"	"27.89"	"8"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"41"	"4"	"10"	"4"	"103"	"11.4"	"11.36"	"27.74"	"4"	"1"
"False"	"IsMasterProtein"	"Q9Y394"	"Dehydrogenase/reductase SDR family member 7 [OS=Homo sapiens]"	"17"	"5"	"9"	"5"	"339"	"38.3"	"8.32"	"27.61"	"5"	"1"
"False"	"IsMasterProtein"	"P51659"	"Peroxisomal multifunctional enzyme type 2 [OS=Homo sapiens]"	"18"	"9"	"9"	"9"	"736"	"79.6"	"8.84"	"27.56"	"9"	"1"
"False"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta [OS=Homo sapiens]"	"38"	"8"	"9"	"8"	"281"	"31.1"	"5.01"	"27.53"	"8"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"35"	"11"	"11"	"10"	"414"	"46.6"	"7.01"	"27.44"	"11"	"1"
"False"	"IsMasterProtein"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"20"	"7"	"10"	"7"	"306"	"33.7"	"5.08"	"27.36"	"7"	"1"
"False"	"IsMasterProtein"	"P12235"	"ADP/ATP translocase 1 [OS=Homo sapiens]"	"32"	"7"	"10"	"1"	"298"	"33.0"	"9.76"	"27.34"	"7"	"1"
"False"	"IsMasterProtein"	"P55786"	"Puromycin-sensitive aminopeptidase [OS=Homo sapiens]"	"14"	"10"	"10"	"10"	"919"	"103.2"	"5.72"	"27.20"	"10"	"1"
"False"	"IsMasterProtein"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 [OS=Homo sapiens]"	"38"	"5"	"8"	"5"	"261"	"26.9"	"7.78"	"26.95"	"5"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"5"	"7"	"5"	"187"	"21.0"	"7.53"	"26.89"	"5"	"1"
"False"	"IsMasterProtein"	"P51991"	"Heterogeneous nuclear ribonucleoprotein A3 [OS=Homo sapiens]"	"21"	"6"	"11"	"5"	"378"	"39.6"	"9.01"	"26.65"	"6"	"1"
"False"	"IsMasterProtein"	"Q02878"	"Large ribosomal subunit protein eL6 [OS=Homo sapiens]"	"26"	"6"	"8"	"6"	"288"	"32.7"	"10.58"	"26.03"	"6"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"10"	"10"	"10"	"10"	"1512"	"170.5"	"7.33"	"26.03"	"10"	"1"
"False"	"IsMasterProtein"	"Q00341"	"Vigilin [OS=Homo sapiens]"	"12"	"9"	"9"	"9"	"1268"	"141.4"	"6.87"	"25.84"	"9"	"1"
"False"	"IsMasterProtein"	"P50991"	"T-complex protein 1 subunit delta [OS=Homo sapiens]"	"25"	"9"	"9"	"9"	"539"	"57.9"	"7.83"	"25.75"	"9"	"1"
"False"	"IsMasterProtein"	"P52597"	"Heterogeneous nuclear ribonucleoprotein F [OS=Homo sapiens]"	"23"	"6"	"7"	"4"	"415"	"45.6"	"5.58"	"25.52"	"6"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"18"	"6"	"7"	"6"	"631"	"69.2"	"5.69"	"25.46"	"6"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"8"	"7"	"8"	"7"	"1230"	"136.3"	"5.78"	"25.45"	"7"	"1"
"False"	"IsMasterProtein"	"P12236"	"ADP/ATP translocase 3 [OS=Homo sapiens]"	"29"	"8"	"11"	"1"	"298"	"32.8"	"9.74"	"25.42"	"8"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"7"	"4"	"115"	"11.7"	"4.54"	"25.25"	"4"	"1"
"False"	"IsMasterProtein"	"P24752"	"Acetyl-CoA acetyltransferase, mitochondrial [OS=Homo sapiens]"	"28"	"7"	"8"	"7"	"427"	"45.2"	"8.85"	"25.10"	"7"	"1"
"False"	"IsMasterProtein"	"P45974"	"Ubiquitin carboxyl-terminal hydrolase 5 [OS=Homo sapiens]"	"16"	"8"	"8"	"8"	"858"	"95.7"	"5.03"	"24.95"	"8"	"1"
"False"	"IsMasterProtein"	"Q07065"	"Cytoskeleton-associated protein 4 [OS=Homo sapiens]"	"19"	"7"	"8"	"7"	"602"	"66.0"	"5.92"	"24.84"	"7"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"22"	"9"	"9"	"9"	"543"	"59.3"	"7.65"	"24.82"	"9"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"26"	"5"	"7"	"5"	"317"	"34.3"	"5.97"	"24.36"	"5"	"1"
"False"	"IsMasterProtein"	"Q07021"	"Complement component 1 Q subcomponent-binding protein, mitochondrial [OS=Homo sapiens]"	"21"	"4"	"8"	"4"	"282"	"31.3"	"4.84"	"24.35"	"4"	"1"
"False"	"IsMasterProtein"	"P16152"	"Carbonyl reductase [NADPH] 1 [OS=Homo sapiens]"	"36"	"7"	"7"	"7"	"277"	"30.4"	"8.32"	"24.31"	"7"	"1"
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 [OS=Homo sapiens]"	"31"	"6"	"7"	"5"	"365"	"38.6"	"6.79"	"24.28"	"6"	"1"
"False"	"IsMasterProtein"	"Q92499"	"ATP-dependent RNA helicase DDX1 [OS=Homo sapiens]"	"18"	"8"	"8"	"8"	"740"	"82.4"	"7.23"	"24.19"	"8"	"1"
"False"	"IsMasterProtein"	"P41250"	"Glycine--tRNA ligase [OS=Homo sapiens]"	"17"	"9"	"9"	"9"	"739"	"83.1"	"7.03"	"24.06"	"9"	"1"
