"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"24"	"8"	"21"	"4"	"463"	"50.4"	"9.03"	"66.80"	"8"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"53"	"12"	"18"	"12"	"335"	"36.0"	"8.46"	"59.82"	"12"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"45"	"18"	"21"	"18"	"505"	"56.7"	"6.35"	"57.17"	"18"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"37"	"14"	"18"	"14"	"553"	"59.7"	"9.13"	"55.84"	"14"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"37"	"8"	"17"	"8"	"430"	"48.0"	"5.45"	"55.49"	"8"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"45"	"14"	"21"	"14"	"406"	"46.1"	"5.48"	"55.31"	"14"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"26"	"15"	"18"	"15"	"806"	"89.3"	"5.26"	"46.92"	"15"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"49"	"4"	"15"	"2"	"130"	"14.1"	"10.90"	"46.77"	"4"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"36"	"9"	"14"	"9"	"417"	"48.1"	"4.44"	"44.81"	"9"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"14"	"12"	"14"	"12"	"1675"	"191.5"	"5.69"	"44.34"	"12"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"24"	"15"	"16"	"11"	"911"	"104.8"	"5.44"	"44.16"	"15"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"44"	"10"	"14"	"10"	"364"	"39.4"	"8.09"	"43.34"	"10"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"19"	"12"	"14"	"12"	"1058"	"117.8"	"5.76"	"42.90"	"12"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"56"	"10"	"14"	"10"	"224"	"25.0"	"6.38"	"41.96"	"10"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"25"	"12"	"14"	"11"	"803"	"92.4"	"4.84"	"41.52"	"12"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"27"	"7"	"13"	"7"	"357"	"38.3"	"7.97"	"40.35"	"7"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"34"	"11"	"14"	"11"	"463"	"50.9"	"5.54"	"37.06"	"11"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"20"	"12"	"12"	"12"	"1023"	"112.8"	"5.49"	"36.99"	"12"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"24"	"11"	"12"	"11"	"679"	"73.6"	"6.16"	"35.77"	"11"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"20"	"4"	"12"	"1"	"377"	"42.0"	"5.39"	"35.57"	"4"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"53"	"10"	"13"	"10"	"243"	"26.7"	"9.66"	"35.29"	"10"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"48"	"4"	"11"	"2"	"143"	"15.1"	"10.74"	"35.25"	"4"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"31"	"10"	"12"	"10"	"527"	"59.6"	"7.85"	"34.35"	"10"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"23"	"4"	"10"	"4"	"294"	"32.6"	"4.78"	"33.83"	"4"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"15"	"12"	"13"	"12"	"1101"	"120.8"	"7.33"	"32.95"	"12"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"45"	"8"	"10"	"8"	"333"	"35.1"	"8.38"	"32.61"	"8"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"12"	"11"	"11"	"11"	"1285"	"148.6"	"8.56"	"32.58"	"11"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"18"	"10"	"11"	"10"	"894"	"95.3"	"8.76"	"32.42"	"10"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"27"	"8"	"10"	"8"	"508"	"57.1"	"4.87"	"32.36"	"8"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"15"	"8"	"10"	"8"	"710"	"76.6"	"4.70"	"32.30"	"8"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"50"	"5"	"11"	"5"	"140"	"15.0"	"8.27"	"31.88"	"5"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"31"	"8"	"12"	"8"	"332"	"36.7"	"8.27"	"31.83"	"8"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"40"	"5"	"10"	"5"	"189"	"19.9"	"6.79"	"31.27"	"5"	"1"
"False"	"IsMasterProtein"	"P0C0S5"	"Histone H2A.Z [OS=Homo sapiens]"	"43"	"4"	"10"	"2"	"128"	"13.5"	"10.58"	"29.74"	"4"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"28"	"10"	"10"	"10"	"535"	"57.5"	"6.46"	"29.02"	"10"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"63"	"7"	"9"	"7"	"205"	"22.8"	"6.40"	"28.53"	"7"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"19"	"9"	"12"	"9"	"483"	"53.7"	"5.59"	"28.43"	"9"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"22"	"10"	"10"	"10"	"835"	"88.5"	"5.77"	"28.36"	"10"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"70"	"8"	"10"	"8"	"102"	"10.9"	"8.92"	"28.31"	"8"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"22"	"5"	"9"	"5"	"338"	"35.5"	"8.68"	"28.03"	"5"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"28"	"9"	"10"	"9"	"475"	"52.8"	"5.97"	"27.98"	"9"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"29"	"8"	"9"	"8"	"417"	"44.6"	"8.10"	"27.94"	"8"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"21"	"9"	"12"	"9"	"645"	"72.9"	"5.07"	"27.29"	"9"	"1"
"False"	"IsMasterProtein"	"P07195"	"L-lactate dehydrogenase B chain [OS=Homo sapiens]"	"26"	"7"	"10"	"7"	"334"	"36.6"	"6.05"	"26.71"	"7"	"1"
"False"	"IsMasterProtein"	"P23528"	"Cofilin-1 [OS=Homo sapiens]"	"45"	"5"	"9"	"5"	"166"	"18.5"	"8.09"	"26.57"	"5"	"1"
"False"	"IsMasterProtein"	"Q01105"	"Protein SET [OS=Homo sapiens]"	"29"	"5"	"9"	"5"	"290"	"33.5"	"4.32"	"26.53"	"5"	"1"
"False"	"IsMasterProtein"	"Q13011"	"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial [OS=Homo sapiens]"	"29"	"6"	"9"	"6"	"328"	"35.8"	"8.00"	"26.41"	"6"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"5"	"8"	"5"	"187"	"21.0"	"7.53"	"26.26"	"5"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"16"	"8"	"9"	"8"	"730"	"77.5"	"8.70"	"26.12"	"8"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"42"	"5"	"10"	"5"	"103"	"11.4"	"11.36"	"25.61"	"5"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"25"	"7"	"9"	"7"	"459"	"51.8"	"5.43"	"25.33"	"7"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"14"	"8"	"9"	"8"	"840"	"94.3"	"5.19"	"24.97"	"8"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"7"	"4"	"115"	"11.7"	"4.54"	"24.50"	"4"	"1"
"False"	"IsMasterProtein"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A [OS=Homo sapiens]"	"33"	"5"	"11"	"5"	"165"	"18.0"	"7.81"	"24.49"	"5"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"28"	"7"	"8"	"6"	"353"	"37.4"	"8.95"	"24.07"	"7"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"14"	"7"	"9"	"7"	"825"	"90.5"	"6.00"	"23.54"	"7"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"45"	"10"	"10"	"5"	"298"	"32.8"	"9.69"	"23.52"	"10"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"13"	"9"	"9"	"9"	"935"	"101.5"	"7.30"	"23.50"	"9"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"20"	"8"	"9"	"8"	"556"	"60.3"	"6.11"	"23.23"	"8"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"6"	"9"	"9"	"9"	"2647"	"280.6"	"6.06"	"23.22"	"9"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"41"	"7"	"9"	"7"	"254"	"28.8"	"7.18"	"23.21"	"7"	"1"
"False"	"IsMasterProtein"	"P06744"	"Glucose-6-phosphate isomerase [OS=Homo sapiens]"	"15"	"6"	"8"	"6"	"558"	"63.1"	"8.32"	"23.07"	"6"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"12"	"8"	"8"	"8"	"1014"	"113.0"	"8.88"	"23.00"	"8"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"19"	"9"	"9"	"9"	"548"	"59.6"	"5.60"	"23.00"	"9"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"43"	"4"	"6"	"4"	"192"	"21.9"	"9.95"	"22.52"	"4"	"1"
"False"	"IsMasterProtein"	"O75369"	"Filamin-B [OS=Homo sapiens]"	"7"	"9"	"9"	"9"	"2602"	"278.0"	"5.73"	"22.20"	"9"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"18"	"9"	"9"	"9"	"664"	"74.1"	"7.02"	"22.17"	"9"	"1"
"False"	"IsMasterProtein"	"Q02878"	"Large ribosomal subunit protein eL6 [OS=Homo sapiens]"	"27"	"6"	"7"	"6"	"288"	"32.7"	"10.58"	"22.16"	"6"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"28"	"6"	"7"	"6"	"372"	"39.6"	"9.79"	"22.04"	"6"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"16"	"8"	"8"	"8"	"910"	"101.9"	"7.17"	"22.04"	"8"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"9"	"8"	"8"	"8"	"1230"	"136.3"	"5.78"	"22.03"	"8"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"20"	"6"	"7"	"6"	"533"	"56.6"	"6.71"	"21.86"	"6"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"17"	"8"	"8"	"8"	"609"	"69.8"	"6.64"	"21.49"	"8"	"1"
"False"	"IsMasterProtein"	"P29401"	"Transketolase [OS=Homo sapiens]"	"14"	"5"	"8"	"5"	"623"	"67.8"	"7.66"	"21.36"	"5"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"23"	"4"	"6"	"4"	"317"	"34.3"	"5.97"	"21.25"	"4"	"1"
"False"	"IsMasterProtein"	"P55884"	"Eukaryotic translation initiation factor 3 subunit B [OS=Homo sapiens]"	"16"	"7"	"7"	"7"	"814"	"92.4"	"5.00"	"21.23"	"7"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"20"	"7"	"7"	"7"	"437"	"50.1"	"6.67"	"20.97"	"7"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"39"	"5"	"7"	"3"	"181"	"20.6"	"7.43"	"20.94"	"5"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"19"	"7"	"7"	"7"	"732"	"82.7"	"5.81"	"20.69"	"7"	"1"
"False"	"IsMasterProtein"	"P09651"	"Heterogeneous nuclear ribonucleoprotein A1 [OS=Homo sapiens]"	"13"	"5"	"8"	"4"	"372"	"38.7"	"9.13"	"20.45"	"5"	"1"
"False"	"IsMasterProtein"	"P11940"	"Polyadenylate-binding protein 1 [OS=Homo sapiens]"	"19"	"7"	"7"	"7"	"636"	"70.6"	"9.50"	"20.20"	"7"	"1"
"False"	"IsMasterProtein"	"P07954"	"Fumarate hydratase, mitochondrial [OS=Homo sapiens]"	"22"	"5"	"6"	"5"	"510"	"54.6"	"8.76"	"20.18"	"5"	"1"
"False"	"IsMasterProtein"	"P35580"	"Myosin-10 [OS=Homo sapiens]"	"4"	"6"	"7"	"2"	"1976"	"228.9"	"5.54"	"19.85"	"6"	"1"
"False"	"IsMasterProtein"	"P00505"	"Aspartate aminotransferase, mitochondrial [OS=Homo sapiens]"	"19"	"7"	"7"	"7"	"430"	"47.5"	"9.01"	"19.76"	"7"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"17"	"8"	"8"	"8"	"763"	"82.9"	"9.04"	"19.66"	"8"	"1"
"False"	"IsMasterProtein"	"P43243"	"Matrin-3 [OS=Homo sapiens]"	"18"	"8"	"8"	"8"	"847"	"94.6"	"6.25"	"19.62"	"8"	"1"
"False"	"IsMasterProtein"	"P23284"	"Peptidyl-prolyl cis-trans isomerase B [OS=Homo sapiens]"	"33"	"6"	"7"	"6"	"216"	"23.7"	"9.41"	"19.12"	"6"	"1"
"False"	"IsMasterProtein"	"P35221"	"Catenin alpha-1 [OS=Homo sapiens]"	"13"	"8"	"8"	"8"	"906"	"100.0"	"6.29"	"19.12"	"8"	"1"
"False"	"IsMasterProtein"	"P63104"	"14-3-3 protein zeta/delta [OS=Homo sapiens]"	"21"	"4"	"6"	"3"	"245"	"27.7"	"4.79"	"19.06"	"4"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"2"	"8"	"8"	"8"	"4128"	"468.8"	"7.12"	"19.02"	"8"	"1"
"False"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase [OS=Homo sapiens]"	"22"	"5"	"6"	"5"	"289"	"32.6"	"5.86"	"18.77"	"5"	"1"
"False"	"IsMasterProtein"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 [OS=Homo sapiens]"	"7"	"8"	"8"	"8"	"1599"	"175.4"	"5.33"	"18.76"	"8"	"1"
"False"	"IsMasterProtein"	"P12235"	"ADP/ATP translocase 1 [OS=Homo sapiens]"	"32"	"7"	"8"	"1"	"298"	"33.0"	"9.76"	"18.69"	"7"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"9"	"5"	"7"	"3"	"641"	"70.0"	"5.66"	"18.67"	"5"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"25"	"7"	"7"	"7"	"414"	"46.6"	"7.01"	"18.55"	"7"	"1"
"False"	"IsMasterProtein"	"Q9Y394"	"Dehydrogenase/reductase SDR family member 7 [OS=Homo sapiens]"	"14"	"4"	"5"	"4"	"339"	"38.3"	"8.32"	"18.47"	"4"	"1"
"False"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta [OS=Homo sapiens]"	"21"	"6"	"6"	"5"	"445"	"50.6"	"6.47"	"18.06"	"6"	"1"
"False"	"IsMasterProtein"	"P31939"	"Bifunctional purine biosynthesis protein ATIC [OS=Homo sapiens]"	"22"	"7"	"7"	"7"	"592"	"64.6"	"6.71"	"17.88"	"7"	"1"
"False"	"IsMasterProtein"	"P39023"	"Large ribosomal subunit protein uL3 [OS=Homo sapiens]"	"17"	"5"	"5"	"5"	"403"	"46.1"	"10.18"	"17.86"	"5"	"1"
"False"	"IsMasterProtein"	"P32119"	"Peroxiredoxin-2 [OS=Homo sapiens]"	"24"	"5"	"6"	"4"	"198"	"21.9"	"5.97"	"17.76"	"5"	"1"
"False"	"IsMasterProtein"	"P23246"	"Splicing factor, proline- and glutamine-rich [OS=Homo sapiens]"	"12"	"5"	"6"	"5"	"707"	"76.1"	"9.44"	"17.76"	"5"	"1"
"False"	"IsMasterProtein"	"Q99623"	"Prohibitin-2 [OS=Homo sapiens]"	"21"	"5"	"6"	"5"	"299"	"33.3"	"9.83"	"17.63"	"5"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"33"	"6"	"7"	"5"	"199"	"22.1"	"8.13"	"17.43"	"6"	"1"
"False"	"IsMasterProtein"	"Q9H0U4"	"Ras-related protein Rab-1B [OS=Homo sapiens]"	"39"	"5"	"6"	"4"	"201"	"22.2"	"5.73"	"17.21"	"5"	"1"
"False"	"IsMasterProtein"	"P49411"	"Elongation factor Tu, mitochondrial [OS=Homo sapiens]"	"18"	"7"	"7"	"7"	"455"	"49.8"	"7.61"	"17.14"	"7"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"5"	"6"	"6"	"6"	"2468"	"270.5"	"4.81"	"17.06"	"6"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"19"	"4"	"6"	"4"	"295"	"32.8"	"4.87"	"17.05"	"4"	"1"
"False"	"IsMasterProtein"	"P27695"	"DNA-(apurinic or apyrimidinic site) endonuclease [OS=Homo sapiens]"	"27"	"5"	"5"	"5"	"318"	"35.5"	"8.12"	"16.93"	"5"	"1"
"False"	"IsMasterProtein"	"Q9NR30"	"Nucleolar RNA helicase 2 [OS=Homo sapiens]"	"11"	"7"	"7"	"7"	"783"	"87.3"	"9.28"	"16.91"	"7"	"1"
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 [OS=Homo sapiens]"	"23"	"5"	"6"	"3"	"365"	"38.6"	"6.79"	"16.85"	"5"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"21"	"4"	"5"	"4"	"390"	"43.0"	"5.26"	"16.84"	"4"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"15"	"5"	"5"	"5"	"543"	"59.3"	"7.65"	"16.82"	"5"	"1"
"False"	"IsMasterProtein"	"P00491"	"Purine nucleoside phosphorylase [OS=Homo sapiens]"	"36"	"6"	"6"	"6"	"289"	"32.1"	"6.95"	"16.75"	"6"	"1"
"False"	"IsMasterProtein"	"P18085"	"ADP-ribosylation factor 4 [OS=Homo sapiens]"	"31"	"4"	"6"	"2"	"180"	"20.5"	"7.14"	"16.69"	"4"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"6"	"6"	"6"	"6"	"1394"	"157.8"	"6.13"	"16.62"	"6"	"1"
"False"	"IsMasterProtein"	"P07910-2"	"Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"22"	"5"	"6"	"5"	"293"	"32.3"	"5.08"	"16.57"	"5"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"2"	"6"	"6"	"6"	"4646"	"532.1"	"6.40"	"16.25"	"6"	"1"
"False"	"IsMasterProtein"	"P31943"	"Heterogeneous nuclear ribonucleoprotein H [OS=Homo sapiens]"	"16"	"5"	"5"	"4"	"449"	"49.2"	"6.30"	"16.20"	"5"	"1"
"False"	"IsMasterProtein"	"Q9Y265"	"RuvB-like 1 [OS=Homo sapiens]"	"17"	"5"	"6"	"5"	"456"	"50.2"	"6.42"	"16.20"	"5"	"1"
"False"	"IsMasterProtein"	"P24752"	"Acetyl-CoA acetyltransferase, mitochondrial [OS=Homo sapiens]"	"24"	"6"	"6"	"6"	"427"	"45.2"	"8.85"	"16.13"	"6"	"1"
