"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"47"	"22"	"51"	"19"	"646"	"70.9"	"5.52"	"147.74"	"22"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"42"	"13"	"44"	"5"	"451"	"50.1"	"5.06"	"141.18"	"13"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"64"	"23"	"43"	"23"	"529"	"56.5"	"5.40"	"135.52"	"23"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"28"	"16"	"35"	"15"	"858"	"95.3"	"6.83"	"116.95"	"16"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"37"	"12"	"34"	"5"	"463"	"50.4"	"9.03"	"114.64"	"12"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"45"	"12"	"33"	"12"	"434"	"47.1"	"7.39"	"113.32"	"12"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"31"	"10"	"34"	"2"	"448"	"49.9"	"5.06"	"112.96"	"10"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"38"	"18"	"35"	"16"	"654"	"72.3"	"5.16"	"103.53"	"18"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"42"	"16"	"32"	"16"	"531"	"57.9"	"7.84"	"102.40"	"16"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"41"	"16"	"30"	"16"	"553"	"59.7"	"9.13"	"95.39"	"16"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"24"	"26"	"30"	"26"	"1675"	"191.5"	"5.69"	"90.75"	"26"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"37"	"8"	"27"	"8"	"430"	"48.0"	"5.45"	"88.93"	"8"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"31"	"20"	"28"	"19"	"803"	"92.4"	"4.84"	"84.61"	"20"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"12"	"1"	"25"	"1"	"126"	"13.9"	"10.32"	"80.37"	"1"	"1"
"False"	"IsMasterProtein"	"Q13509"	"Tubulin beta-3 chain [OS=Homo sapiens]"	"29"	"9"	"26"	"1"	"450"	"50.4"	"4.93"	"78.86"	"9"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"45"	"14"	"26"	"14"	"406"	"46.1"	"5.48"	"78.41"	"14"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"27"	"7"	"26"	"1"	"377"	"42.0"	"5.39"	"74.63"	"7"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"49"	"4"	"21"	"2"	"130"	"14.1"	"10.90"	"73.41"	"4"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"48"	"17"	"25"	"17"	"475"	"52.8"	"5.97"	"72.52"	"17"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"45"	"13"	"22"	"13"	"417"	"48.1"	"4.44"	"70.87"	"13"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"47"	"11"	"22"	"11"	"364"	"39.4"	"8.09"	"70.23"	"11"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"37"	"15"	"21"	"15"	"505"	"56.7"	"6.35"	"68.15"	"15"	"1"
"False"	"IsMasterProtein"	"P06744"	"Glucose-6-phosphate isomerase [OS=Homo sapiens]"	"38"	"13"	"22"	"13"	"558"	"63.1"	"8.32"	"64.17"	"13"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"22"	"14"	"19"	"14"	"1058"	"117.8"	"5.76"	"63.30"	"14"	"1"
"False"	"IsMasterProtein"	"P00558"	"Phosphoglycerate kinase 1 [OS=Homo sapiens]"	"42"	"10"	"20"	"10"	"417"	"44.6"	"8.10"	"62.78"	"10"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"27"	"16"	"22"	"16"	"806"	"89.3"	"5.26"	"61.62"	"16"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"56"	"9"	"19"	"9"	"224"	"25.0"	"6.38"	"61.43"	"9"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"33"	"12"	"18"	"12"	"732"	"82.7"	"5.81"	"61.30"	"12"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"29"	"18"	"21"	"13"	"911"	"104.8"	"5.44"	"61.12"	"18"	"1"
"False"	"IsMasterProtein"	"P18669"	"Phosphoglycerate mutase 1 [OS=Homo sapiens]"	"58"	"9"	"19"	"9"	"254"	"28.8"	"7.18"	"58.04"	"9"	"1"
"False"	"IsMasterProtein"	"P26599"	"Polypyrimidine tract-binding protein 1 [OS=Homo sapiens]"	"36"	"11"	"16"	"11"	"557"	"59.6"	"9.16"	"57.31"	"11"	"1"
"False"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 [OS=Homo sapiens]"	"31"	"16"	"18"	"16"	"910"	"101.9"	"7.17"	"57.00"	"16"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"33"	"9"	"18"	"9"	"357"	"38.3"	"7.97"	"55.86"	"9"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"36"	"13"	"20"	"13"	"527"	"59.6"	"7.85"	"54.93"	"13"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"32"	"12"	"19"	"12"	"463"	"50.9"	"5.54"	"54.81"	"12"	"1"
"False"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Homo sapiens]"	"20"	"18"	"20"	"18"	"1394"	"157.8"	"6.13"	"54.78"	"18"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"33"	"12"	"16"	"12"	"508"	"57.1"	"4.87"	"53.66"	"12"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"7"	"20"	"20"	"20"	"4128"	"468.8"	"7.12"	"53.21"	"20"	"1"
"False"	"IsMasterProtein"	"P04792"	"Heat shock protein beta-1 [OS=Homo sapiens]"	"68"	"9"	"16"	"9"	"205"	"22.8"	"6.40"	"52.43"	"9"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"22"	"13"	"18"	"13"	"710"	"76.6"	"4.70"	"51.65"	"13"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"31"	"15"	"17"	"15"	"679"	"73.6"	"6.16"	"50.06"	"15"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"37"	"9"	"17"	"9"	"338"	"35.5"	"8.68"	"49.63"	"9"	"1"
"False"	"IsMasterProtein"	"P00338"	"L-lactate dehydrogenase A chain [OS=Homo sapiens]"	"40"	"11"	"17"	"11"	"332"	"36.7"	"8.27"	"48.22"	"11"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"59"	"11"	"15"	"11"	"335"	"36.0"	"8.46"	"47.61"	"11"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"56"	"6"	"17"	"6"	"140"	"15.0"	"8.27"	"46.47"	"6"	"1"
"False"	"IsMasterProtein"	"P07814"	"Bifunctional glutamate/proline--tRNA ligase [OS=Homo sapiens]"	"16"	"15"	"17"	"15"	"1512"	"170.5"	"7.33"	"46.44"	"15"	"1"
"False"	"IsMasterProtein"	"P13804"	"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Homo sapiens]"	"40"	"7"	"12"	"7"	"333"	"35.1"	"8.38"	"45.98"	"7"	"1"
"False"	"IsMasterProtein"	"P29401"	"Transketolase [OS=Homo sapiens]"	"23"	"8"	"15"	"8"	"623"	"67.8"	"7.66"	"45.74"	"8"	"1"
"False"	"IsMasterProtein"	"P07910-2"	"Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"30"	"8"	"16"	"1"	"293"	"32.3"	"5.08"	"45.24"	"8"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"38"	"9"	"15"	"8"	"353"	"37.4"	"8.95"	"44.25"	"9"	"1"
"False"	"IsMasterProtein"	"Q9UM54-6"	"Isoform 6 of Unconventional myosin-VI [OS=Homo sapiens]"	"17"	"16"	"16"	"16"	"1285"	"148.6"	"8.56"	"44.17"	"16"	"1"
"False"	"IsMasterProtein"	"O75367-1"	"Isoform 2 of Core histone macro-H2A.1 [OS=Homo sapiens]"	"52"	"11"	"15"	"11"	"372"	"39.6"	"9.79"	"44.16"	"11"	"1"
"False"	"IsMasterProtein"	"P05141"	"ADP/ATP translocase 2 [OS=Homo sapiens]"	"46"	"11"	"16"	"6"	"298"	"32.8"	"9.69"	"43.96"	"11"	"1"
"False"	"IsMasterProtein"	"Q01105-2"	"Isoform 2 of Protein SET [OS=Homo sapiens]"	"41"	"7"	"12"	"7"	"277"	"32.1"	"4.22"	"43.41"	"7"	"1"
"False"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 [OS=Homo sapiens]"	"29"	"14"	"16"	"14"	"609"	"69.8"	"6.64"	"42.60"	"14"	"1"
"False"	"IsMasterProtein"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 [OS=Homo sapiens]"	"33"	"8"	"15"	"1"	"306"	"33.7"	"5.08"	"42.57"	"8"	"1"
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase [OS=Homo sapiens]"	"19"	"14"	"15"	"14"	"1101"	"120.8"	"7.33"	"42.15"	"14"	"1"
"False"	"IsMasterProtein"	"P35221"	"Catenin alpha-1 [OS=Homo sapiens]"	"26"	"14"	"15"	"14"	"906"	"100.0"	"6.29"	"42.08"	"14"	"1"
"False"	"IsMasterProtein"	"P23396"	"Small ribosomal subunit protein uS3 [OS=Homo sapiens]"	"49"	"9"	"15"	"9"	"243"	"26.7"	"9.66"	"42.07"	"9"	"1"
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"16"	"10"	"13"	"10"	"894"	"95.3"	"8.76"	"41.25"	"10"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"4"	"13"	"13"	"13"	"4646"	"532.1"	"6.40"	"40.82"	"13"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"11"	"15"	"15"	"15"	"2468"	"270.5"	"4.81"	"40.81"	"15"	"1"
"False"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 [OS=Homo sapiens]"	"9"	"15"	"16"	"15"	"2671"	"292.5"	"7.43"	"40.36"	"15"	"1"
"False"	"IsMasterProtein"	"P0C0S5"	"Histone H2A.Z [OS=Homo sapiens]"	"43"	"4"	"11"	"2"	"128"	"13.5"	"10.58"	"40.11"	"4"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"54"	"7"	"12"	"4"	"181"	"20.6"	"7.43"	"39.00"	"7"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"23"	"4"	"12"	"4"	"294"	"32.6"	"4.78"	"38.77"	"4"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"75"	"7"	"11"	"7"	"102"	"10.9"	"8.92"	"38.75"	"7"	"1"
"False"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 [OS=Homo sapiens]"	"22"	"14"	"14"	"14"	"1014"	"113.0"	"8.88"	"38.72"	"14"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"25"	"11"	"15"	"11"	"645"	"72.9"	"5.07"	"38.46"	"11"	"1"
"False"	"IsMasterProtein"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A [OS=Homo sapiens]"	"33"	"5"	"15"	"5"	"165"	"18.0"	"7.81"	"38.43"	"5"	"1"
"False"	"IsMasterProtein"	"P40227"	"T-complex protein 1 subunit zeta [OS=Homo sapiens]"	"30"	"11"	"13"	"11"	"531"	"58.0"	"6.68"	"38.28"	"11"	"1"
"False"	"IsMasterProtein"	"Q9UQ80"	"Proliferation-associated protein 2G4 [OS=Homo sapiens]"	"30"	"7"	"10"	"7"	"394"	"43.8"	"6.55"	"38.26"	"7"	"1"
"False"	"IsMasterProtein"	"P04843"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [OS=Homo sapiens]"	"28"	"11"	"13"	"11"	"607"	"68.5"	"6.38"	"38.21"	"11"	"1"
"False"	"IsMasterProtein"	"P38606"	"V-type proton ATPase catalytic subunit A [OS=Homo sapiens]"	"29"	"9"	"12"	"9"	"617"	"68.3"	"5.52"	"38.02"	"9"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"50"	"5"	"10"	"5"	"187"	"21.0"	"7.53"	"37.87"	"5"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"32"	"12"	"12"	"12"	"535"	"57.5"	"6.46"	"37.62"	"12"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"35"	"4"	"10"	"4"	"189"	"19.9"	"6.79"	"37.29"	"4"	"1"
"False"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B [OS=Homo sapiens]"	"30"	"12"	"14"	"10"	"641"	"70.0"	"5.66"	"36.98"	"12"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"22"	"7"	"11"	"7"	"533"	"56.6"	"6.71"	"36.68"	"7"	"1"
"False"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta [OS=Homo sapiens]"	"19"	"7"	"11"	"5"	"445"	"50.6"	"6.47"	"36.29"	"7"	"1"
"False"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 [OS=Homo sapiens]"	"15"	"11"	"12"	"11"	"1023"	"112.8"	"5.49"	"35.73"	"11"	"1"
"False"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase [OS=Homo sapiens]"	"42"	"9"	"11"	"9"	"289"	"32.6"	"5.86"	"35.10"	"9"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"42"	"5"	"13"	"5"	"103"	"11.4"	"11.36"	"34.92"	"5"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"17"	"8"	"11"	"8"	"825"	"90.5"	"6.00"	"34.71"	"8"	"1"
"False"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial [OS=Homo sapiens]"	"27"	"10"	"12"	"9"	"704"	"80.1"	"8.21"	"34.56"	"10"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"7"	"14"	"14"	"14"	"5890"	"628.7"	"6.15"	"34.01"	"14"	"1"
"False"	"IsMasterProtein"	"Q02790"	"Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Homo sapiens]"	"28"	"9"	"11"	"9"	"459"	"51.8"	"5.43"	"33.83"	"9"	"1"
"False"	"IsMasterProtein"	"P49411"	"Elongation factor Tu, mitochondrial [OS=Homo sapiens]"	"27"	"10"	"12"	"10"	"455"	"49.8"	"7.61"	"32.72"	"10"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"21"	"11"	"11"	"11"	"664"	"74.1"	"7.02"	"32.65"	"11"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"32"	"9"	"11"	"9"	"437"	"50.1"	"6.67"	"32.53"	"9"	"1"
"False"	"IsMasterProtein"	"P08758"	"Annexin A5 [OS=Homo sapiens]"	"38"	"8"	"11"	"8"	"320"	"35.9"	"5.05"	"32.47"	"8"	"1"
"False"	"IsMasterProtein"	"Q86VP6"	"Cullin-associated NEDD8-dissociated protein 1 [OS=Homo sapiens]"	"11"	"9"	"11"	"9"	"1230"	"136.3"	"5.78"	"32.04"	"9"	"1"
"False"	"IsMasterProtein"	"P52272"	"Heterogeneous nuclear ribonucleoprotein M [OS=Homo sapiens]"	"24"	"10"	"10"	"10"	"730"	"77.5"	"8.70"	"31.55"	"10"	"1"
"False"	"IsMasterProtein"	"P50990"	"T-complex protein 1 subunit theta [OS=Homo sapiens]"	"27"	"12"	"12"	"12"	"548"	"59.6"	"5.60"	"31.23"	"12"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"17"	"12"	"12"	"12"	"935"	"101.5"	"7.30"	"31.06"	"12"	"1"
"False"	"IsMasterProtein"	"Q07065"	"Cytoskeleton-associated protein 4 [OS=Homo sapiens]"	"27"	"11"	"11"	"11"	"602"	"66.0"	"5.92"	"30.82"	"11"	"1"
"False"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta [OS=Homo sapiens]"	"23"	"9"	"11"	"9"	"835"	"88.5"	"5.77"	"30.72"	"9"	"1"
"False"	"IsMasterProtein"	"P40939"	"Trifunctional enzyme subunit alpha, mitochondrial [OS=Homo sapiens]"	"23"	"10"	"10"	"10"	"763"	"82.9"	"9.04"	"30.64"	"10"	"1"
"False"	"IsMasterProtein"	"P62258"	"14-3-3 protein epsilon [OS=Homo sapiens]"	"36"	"7"	"11"	"6"	"255"	"29.2"	"4.74"	"30.63"	"7"	"1"
"False"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A [OS=Homo sapiens]"	"13"	"12"	"12"	"12"	"1270"	"140.9"	"6.84"	"30.53"	"12"	"1"
"False"	"IsMasterProtein"	"P05387"	"Large ribosomal subunit protein P2 [OS=Homo sapiens]"	"67"	"4"	"9"	"4"	"115"	"11.7"	"4.54"	"30.35"	"4"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"16"	"10"	"10"	"10"	"840"	"94.3"	"5.19"	"30.30"	"10"	"1"
"False"	"IsMasterProtein"	"P41252"	"Isoleucine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"13"	"11"	"11"	"11"	"1262"	"144.4"	"6.15"	"30.24"	"11"	"1"
"False"	"IsMasterProtein"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 [OS=Homo sapiens]"	"54"	"7"	"9"	"7"	"261"	"26.9"	"7.78"	"30.07"	"7"	"1"
"False"	"IsMasterProtein"	"P08865"	"Small ribosomal subunit protein uS2 [OS=Homo sapiens]"	"37"	"9"	"11"	"9"	"295"	"32.8"	"4.87"	"30.05"	"9"	"1"
"False"	"IsMasterProtein"	"P21333"	"Filamin-A [OS=Homo sapiens]"	"6"	"10"	"10"	"8"	"2647"	"280.6"	"6.06"	"29.74"	"10"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"24"	"9"	"10"	"9"	"556"	"60.3"	"6.11"	"29.42"	"9"	"1"
"False"	"IsMasterProtein"	"P23528"	"Cofilin-1 [OS=Homo sapiens]"	"45"	"5"	"9"	"5"	"166"	"18.5"	"8.09"	"29.40"	"5"	"1"
"False"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 [OS=Homo sapiens]"	"24"	"7"	"8"	"7"	"631"	"69.2"	"5.69"	"29.21"	"7"	"1"
"False"	"IsMasterProtein"	"P32969"	"Large ribosomal subunit protein uL6 [OS=Homo sapiens]"	"43"	"4"	"8"	"4"	"192"	"21.9"	"9.95"	"29.14"	"4"	"1"
"False"	"IsMasterProtein"	"P31939"	"Bifunctional purine biosynthesis protein ATIC [OS=Homo sapiens]"	"23"	"9"	"9"	"9"	"592"	"64.6"	"6.71"	"29.12"	"9"	"1"
"False"	"IsMasterProtein"	"P45974"	"Ubiquitin carboxyl-terminal hydrolase 5 [OS=Homo sapiens]"	"20"	"9"	"9"	"9"	"858"	"95.7"	"5.03"	"28.99"	"9"	"1"
"False"	"IsMasterProtein"	"P31943"	"Heterogeneous nuclear ribonucleoprotein H [OS=Homo sapiens]"	"20"	"6"	"8"	"4"	"449"	"49.2"	"6.30"	"28.90"	"6"	"1"
"False"	"IsMasterProtein"	"P18085"	"ADP-ribosylation factor 4 [OS=Homo sapiens]"	"42"	"6"	"9"	"3"	"180"	"20.5"	"7.14"	"28.82"	"6"	"1"
"False"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 [OS=Homo sapiens]"	"40"	"9"	"9"	"9"	"390"	"43.0"	"5.26"	"28.79"	"9"	"1"
"False"	"IsMasterProtein"	"P08133"	"Annexin A6 [OS=Homo sapiens]"	"21"	"11"	"11"	"11"	"673"	"75.8"	"5.60"	"28.68"	"11"	"1"
"False"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 [OS=Homo sapiens]"	"33"	"6"	"12"	"5"	"199"	"22.1"	"8.13"	"28.66"	"6"	"1"
"False"	"IsMasterProtein"	"Q14697"	"Neutral alpha-glucosidase AB [OS=Homo sapiens]"	"16"	"9"	"9"	"9"	"944"	"106.8"	"6.14"	"28.00"	"9"	"1"
"False"	"IsMasterProtein"	"P49588"	"Alanine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"14"	"9"	"10"	"9"	"968"	"106.7"	"5.53"	"27.83"	"9"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"23"	"8"	"11"	"8"	"483"	"53.7"	"5.59"	"27.73"	"8"	"1"
"False"	"IsMasterProtein"	"O00571"	"ATP-dependent RNA helicase DDX3X [OS=Homo sapiens]"	"19"	"8"	"9"	"7"	"662"	"73.2"	"7.18"	"27.71"	"8"	"1"
"False"	"IsMasterProtein"	"P62081"	"Small ribosomal subunit protein eS7 [OS=Homo sapiens]"	"33"	"3"	"7"	"3"	"194"	"22.1"	"10.10"	"27.68"	"3"	"1"
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 [OS=Homo sapiens]"	"23"	"8"	"10"	"8"	"711"	"73.1"	"7.30"	"27.63"	"8"	"1"
"False"	"IsMasterProtein"	"P22234"	"Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase [OS=Homo sapiens]"	"23"	"8"	"10"	"8"	"425"	"47.0"	"7.23"	"27.41"	"8"	"1"
"False"	"IsMasterProtein"	"P63104"	"14-3-3 protein zeta/delta [OS=Homo sapiens]"	"29"	"5"	"8"	"4"	"245"	"27.7"	"4.79"	"27.29"	"5"	"1"
"False"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta [OS=Homo sapiens]"	"23"	"8"	"9"	"8"	"543"	"59.3"	"7.65"	"26.94"	"8"	"1"
"False"	"IsMasterProtein"	"P52597"	"Heterogeneous nuclear ribonucleoprotein F [OS=Homo sapiens]"	"23"	"6"	"9"	"4"	"415"	"45.6"	"5.58"	"26.82"	"6"	"1"
"False"	"IsMasterProtein"	"P12814"	"Alpha-actinin-1 [OS=Homo sapiens]"	"15"	"9"	"10"	"4"	"892"	"103.0"	"5.41"	"26.74"	"9"	"1"
